place,date,cases,recovered,deaths,daily_cases,daily_deaths,daily_recovered,abbrev,dateymd,total_tests,daily_tests,ppt,tpr,shortfall,dbl,r_est,r_lower,r_upper
Telangana,2020-07-07,27612,16287,313,1879,7,1506,tg,2020-07-07,128438,6220,0.0034507791509940894,0.21498310468864354,1252162,9.247324573554279,1.6974237432564627,1.6626168496609384,1.7325862062661317
Telangana,2020-07-08,29536,17279,324,1924,11,992,tg,2020-07-08,134801,6363,0.003621735626007523,0.21910816685336162,1341999,9.126980273936496,1.570304007583132,1.5381603265525485,1.602775469610671
Telangana,2020-07-09,30946,18192,331,1410,7,913,tg,2020-07-09,140755,5954,0.003781703385276733,0.21985719867855494,1406545,9.500812036785318,1.3782526218288595,1.349334045338596,1.4074735504101867
Telangana,2020-07-10,32224,19205,339,1278,8,1013,tg,2020-07-10,151109,10354,0.004059887157442235,0.2132500380520022,1460091.0000000002,10.683949440738202,1.2381224472037964,1.2116642301288185,1.2648624571864684
Telangana,2020-07-11,33402,20919,348,1178,9,1714,tg,2020-07-11,162171,11062,0.004357092960773777,0.20596777475627578,1507929,12.025122551557427,1.0808822772538313,1.0568264221105572,1.1052050818702945
Telangana,2020-07-12,34671,22482,356,1269,8,1563,tg,2020-07-12,170324,8153,0.004576141859215475,0.2035590991287194,1563226.0000000002,13.045144781296194,0.9584839563075912,0.9362549424628838,0.9809701434246898
Telangana,2020-07-13,36221,23679,365,1550,9,1197,tg,2020-07-13,181849,11525,0.004885787211176787,0.19918173869529116,1629201.0000000002,14.192831809359138,0.8900374824817515,0.8688298009312726,0.9114973305152042
Telangana,2020-07-14,37745,24840,375,1524,10,1161,tg,2020-07-14,195024,13175,0.005239763567974207,0.19354028222167527,1692225.9999999998,15.521403055304502,0.9016766296331113,0.880371397546688,0.9232330430843739
Telangana,2020-07-15,39342,25999,386,1597,11,1159,tg,2020-07-15,208666,13642,0.00560628694250403,0.188540538468174,1758433.9999999998,16.924734919978107,0.9502974845961798,0.928349317449761,0.972498515337411
Telangana,2020-07-16,41018,27295,396,1676,10,1296,tg,2020-07-16,222693,14027,0.005983154218162278,0.18419079180755568,1828206.9999999998,17.21999400377464,1.0266985732893785,1.0037697027070578,1.0498827757327536
Telangana,2020-07-17,42496,28705,403,1478,7,1410,tg,2020-07-17,237817,15124,0.006389494895217625,0.17869201949398067,1886983.0000000002,17.53544512557747,1.0617603947744776,1.0383655093877637,1.0854122799670138
Telangana,2020-07-18,43780,30607,409,1284,6,1902,tg,2020-07-18,252700,14883,0.006789360558839334,0.17324891175306686,1936299.9999999998,17.93320042022718,1.025557698287131,1.002568610066693,1.0488037576056575
Telangana,2020-07-19,45076,32438,415,1296,6,1831,tg,2020-07-19,265219,12519,0.007125711982804943,0.16995765763387993,1988581,18.487703248707547,0.99040370376825,0.9678620401868964,1.0132012469406377
Telangana,2020-07-20,46274,34323,422,1198,7,1885,tg,2020-07-20,276222,11003,0.007421332616872649,0.16752467218396797,2037477.9999999998,19.80896034784801,0.9335357217881897,0.9116890625354044,0.95563744866929
Telangana,2020-07-21,47704,36385,429,1430,7,2062,tg,2020-07-21,293077,16855,0.007874180548092424,0.16276951108411783,2092123,20.720806064949212,0.9010109804880053,0.8795434198144214,0.9227337784946472
Telangana,2020-07-22,49259,37666,438,1555,9,1281,tg,2020-07-22,308959,15882,0.008300886620096723,0.15943539434034937,2153991,21.58381813981531,0.9171776865961225,0.8954489357623157,0.9391632967758773
Telangana,2020-07-23,50826,39327,447,1567,9,1661,tg,2020-07-23,322326,13367,0.008660021493820527,0.15768507659946762,2218974,22.631050622694918,0.9655972572480138,0.9431827466588629,0.9882713276355586
Telangana,2020-07-24,52466,40334,455,1640,8,1007,tg,2020-07-24,337771,15445,0.0090749865663621709,0.15533009050510552,2285529,23.022093694892906,1.023222127145937,1.0000261240610848,1.04668037848352
Telangana,2020-07-25,54059,41332,463,1593,8,998,tg,2020-07-25,353425,15654,0.009495566899516389,0.1529574874442951,2349524.9999999995,23.00642203158627,1.08447819900721,1.0605217853365863,1.1086984598982503
Telangana,2020-07-26,54059,41332,463,0,0,0,tg,2020-07-26,NA,NA,NA,NA,NA,26.699690180506554,NA,NA,NA
Telangana,2020-07-27,55532,42106,471,1473,8,774,tg,2020-07-27,363242,9817,0.009759322944653412,0.15287879705540658,2413357.9999999995,26.604079408142397,1.0898921031500766,1.0658819383752525,1.114165975941075
Telangana,2020-07-28,57142,42909,480,1610,9,803,tg,2020-07-28,379081,15839,0.010184873723804406,0.15073823272598733,2478019,26.87745860164018,1.0898478371387639,1.0659220790447315,1.114035452962161
Telangana,2020-07-29,58906,43751,492,1764,12,842,tg,2020-07-29,397939,18858,0.010691536808167652,0.14802771279015126,2547361,27.128917561488013,1.105764549868601,1.0817854695754239,1.1300028354150367
Telangana,2020-07-30,60717,44572,505,1811,13,821,tg,2020-07-30,416202,18263,0.01118221386351424,0.14588348926723083,2619648,27.28685113153417,1.1159278082876076,1.0919790253325052,1.1401327582555851
Telangana,2020-07-31,62703,45388,519,1986,14,816,tg,2020-07-31,437582,21380,0.011756636217087587,0.14329428541393385,2697568,27.221289655702243,1.153299401999905,1.1291147333608522,1.1777367813004436
Telangana,2020-08-01,64786,46502,530,2083,11,1114,tg,2020-08-01,458593,21011,0.012321144545943042,0.1412712361505736,2780707,26.804799573962878,1.2153638890361402,1.190727615091236,1.240248920741778
Telangana,2020-08-02,66677,47590,540,1891,10,1088,tg,2020-08-02,477795,19202,0.012837049973132725,0.1395514812838142,2856055.0000000005,23.128692981046587,1.2273643542251145,1.2028522858642945,1.2521202340354987
Telangana,2020-08-03,67660,48609,551,983,11,1019,tg,2020-08-03,487238,9443,0.013090757657173562,0.13886437428936166,2895761.9999999995,24.56279788154051,1.0983850558068977,1.075496337828592,1.1215114277180713
Telangana,2020-08-04,68946,49675,563,1286,12,1066,tg,2020-08-04,501025,13787,0.013461176786673832,0.1376098997056035,2946274.9999999995,25.838331882595554,1.0062315393444583,0.9846082454556215,1.0280864363522668
Telangana,2020-08-05,70958,50814,576,2012,13,1139,tg,2020-08-05,522143,21118,0.014028559914024718,0.13589763723730855,3025756.9999999995,26.06583609209248,0.9925380571546476,0.9712424587376591,1.0140613874398117
Telangana,2020-08-06,73050,52103,589,2092,13,1289,tg,2020-08-06,543489,21346,0.014602068780225685,0.13440934407136115,3109011,26.238478346118672,0.9862417010292539,0.9650926577917368,1.007616785065418
Telangana,2020-08-07,75257,53239,601,2207,12,1136,tg,2020-08-07,566984,23495,0.015233315421816229,0.13273214058950517,3195866,26.586521221301563,1.0214070916150015,0.9999088958962425,1.0431307670269632
Telangana,2020-08-08,77513,54330,615,2256,14,1091,tg,2020-08-08,590306,23322,0.015859914024717894,0.13130986302019632,3285344,27.05249141296501,1.1719492536699208,1.1489227835968543,1.195201014403014
Telangana,2020-08-09,79495,55999,627,1982,12,1669,tg,2020-08-09,613231,22925,0.016475846319183234,0.1296330420347308,3361519.0000000005,27.594370759114707,1.2479769624090435,1.22427541490604,1.2719025889629296
Telangana,2020-08-10,80751,57586,637,1256,10,1587,tg,2020-08-10,624840,11609,0.01678774852229984,0.12923468407912425,3412710,27.431944907687903,1.1384768947135315,1.1160400135284265,1.1611339727174803
Telangana,2020-08-11,82647,59374,645,1896,8,1788,tg,2020-08-11,642875,18035,0.017272299838796346,0.12855842893252964,3489474.9999999995,26.769093071745885,1.0886310695276822,1.0669596709612665,1.1105173237711154
Telangana,2020-08-12,84544,61294,654,1897,9,1920,tg,2020-08-12,665847,22972,0.017889494895217625,0.1269721122119646,3561353,27.69677297785782,1.03223061498338,1.0113435963947723,1.0533281574077713
Telangana,2020-08-13,86475,63074,665,1931,11,1780,tg,2020-08-13,689150,23303,0.018515583019881782,0.12548066458680984,3634600,28.75938162819699,0.9819108585145415,0.9616868747754198,1.0023423648010192
Telangana,2020-08-14,88396,64284,674,1921,9,1210,tg,2020-08-14,711196,22046,0.019107898979043525,0.12429203763800696,3708604,30.15222895520168,0.9677687895032088,0.9477682592630072,0.9879752549603943
Telangana,2020-08-15,90259,66196,684,1863,10,1912,tg,2020-08-15,732435,21239,0.01967853304674906,0.1232314130264119,3780515,31.871420978247162,1.0320602611055743,1.011419574918482,1.052906544415252
Telangana,2020-08-16,91361,68126,693,1102,9,1930,tg,2020-08-16,744555,12120,0.02000416442772703,0.12270550865953489,3823495,34.87543889492113,0.946281692599768,0.9265176181186441,0.9662514506363312
Telangana,2020-08-17,92255,70132,703,894,10,2006,tg,2020-08-17,753349,8794,0.020240435249865664,0.12245984264929004,3859401,36.43044544429867,0.8369808490533771,0.8184037158910628,0.8557635686993362
Telangana,2020-08-18,93937,72202,711,1682,8,2070,tg,2020-08-18,772928,19579,0.020766469639978507,0.12153395917860396,3923922,37.89292229722205,0.8150592911855988,0.7966710903578452,0.8336543735265166
Telangana,2020-08-19,95700,73991,719,1763,8,1789,tg,2020-08-19,797470,24542,0.021425846319183234,0.12000451427639912,3987530,39.146264045560585,0.8110167378988619,0.7925240485937772,0.8297197350278891
Telangana,2020-08-20,97424,75186,729,1724,10,1195,tg,2020-08-20,821311,23841,0.022066389038151533,0.11862010858249798,4049889,40.6990682535737,0.813805383430002,0.7950710353567819,0.8327548558201615
Telangana,2020-08-21,98881,76967,737,1457,8,1781,tg,2020-08-21,848078,26767,0.022785545405695863,0.11659422836107056,4095971.9999999995,43.28676513812162,0.876295333022916,0.8566015595242683,0.8962098159395437
Telangana,2020-08-22,101355,78735,744,2474,7,1768,tg,2020-08-22,891173,43095,0.023943390650188072,0.11373212608550753,4176577.0000000005,41.84736729800927,1.087732089049213,1.0654981839076694,1.1101923957964912
Telangana,2020-08-23,103739,80586,755,2384,11,1851,tg,2020-08-23,931839,40666,0.025035975282106396,0.11132717132466016,4255111,38.187090597451935,1.1916564206801274,1.16818221773306,1.2153608944838887
Telangana,2020-08-24,105581,82411,761,1842,6,1825,tg,2020-08-24,968121,36282,0.026010773777538958,0.10905764878563733,4310928.999999999,35.9617564478023,1.1992334401442615,1.1757041314868943,1.2229926312574702
Telangana,2020-08-25,108160,84163,770,2579,9,1752,tg,2020-08-25,1021054,52933,0.027432939279957012,0.10592975493950368,4386945.999999999,34.414669852967975,1.2821312384551575,1.257993010309762,1.3064956687501406
Telangana,2020-08-26,111178,85223,780,3018,10,1060,tg,2020-08-26,1082094,61040,0.029072917786136486,0.10274338458581232,4476806,32.36537666221007,1.433349026505243,1.4081268214449323,1.4587920142631479
Telangana,2020-08-27,113973,86095,788,2795,8,872,tg,2020-08-27,1142480,60386,0.030695325094035466,0.09975929556753729,4556170,30.926518307652437,1.4200041638975078,1.3953352574197064,1.4448862336141683
Telangana,2020-08-28,116905,87675,799,2932,11,1580,tg,2020-08-28,1204343,61863,0.03235741536808168,0.0970695225529604,4640906.999999999,28.97694059712067,1.413233276706154,1.3891961377919715,1.4374737331176926
Telangana,2020-08-29,119656,89350,808,2751,9,1675,tg,2020-08-29,1266643,62300,0.034031246641590546,0.09446702819973742,4716156.999999999,29.23055004969543,1.4352416255796128,1.4116282427915066,1.4590481578962426
Telangana,2020-08-30,122580,90988,818,2924,10,1638,tg,2020-08-30,1327791,61148,0.03567412681354111,0.09231874594721609,4801208.999999999,29.073964090757183,1.394877033972236,1.3722028070042946,1.4177344875259714
Telangana,2020-08-31,124453,92837,827,1873,9,1849,tg,2020-08-31,1365582,37791,0.036689468027941964,0.09113550120022086,4857068.000000001,29.504645817698563,1.2171050971600597,1.1964886239135557,1.2378952339238896
Telangana,2020-10-01,126667,95311,835,2214,8,2474,tg,2020-10-01,3050444,54443,0.08195711982804943,0.04152411911184077,3282906.000000001,NA,1.1090272570609088,1.0898182789626616,1.1284017195983873
Telangana,2020-10-02,128676,97748,845,2009,10,2437,tg,2020-10-02,3104542,54098,0.08341058570660935,0.04144765959036792,3329258,NA,0.9934029328186592,0.9755377893036665,1.0114279300138704
Telangana,2020-10-03,130394,99750,853,1718,8,2002,tg,2020-10-03,3153626,49084,0.08472933906501881,0.041347325269388314,3366074,NA,0.887694442642354,0.8709836845388914,0.9045617845566044
Telangana,2020-10-04,132343,102116,863,1949,10,2366,tg,2020-10-04,3205249,51623,0.08611630843632456,0.04128945988283594,3411901,NA,0.8020728955204938,0.7862416534860877,0.8180597459340408
Telangana,2020-10-05,133678,104292,871,1335,8,2176,tg,2020-10-05,3241597,36348,0.08709288017195056,0.04123831555865828,3442302.999999999,NA,0.7639423577168369,0.7484325177374995,0.7796090510695104
Telangana,2020-10-06,135661,106673,881,1983,10,2381,tg,2020-10-06,3292195,50598,0.08845231058570661,0.04120685439349735,3490854.999999999,NA,0.7601071605526166,0.7444792986474794,0.7758950962714599
Telangana,2020-10-07,137815,108912,889,2154,8,2239,tg,2020-10-07,3346472,54277,0.08991058570660936,0.04118217633376284,3544277.999999999,NA,0.7947225820548053,0.7785124870195291,0.8110973856040371
Telangana,2020-10-08,139711,110979,901,1896,12,2067,tg,2020-10-08,3396839,50367,0.09126380977968834,0.04112970912074432,3588711.0000000005,49.50323506651862,0.8364840857939086,0.8195850980854499,0.8535531254980173
Telangana,2020-10-09,141602,112857,908,1891,7,1878,tg,2020-10-09,3449925,53086,0.09269008597528211,0.04104495025254172,3630175,50.68840359187134,0.8570386459925635,0.8396705418555337,0.8745820720238479
Telangana,2020-10-10,143413,114929,917,1811,9,2072,tg,2020-10-10,3500394,50469,0.09404605051047824,0.04097053074596745,3670256,50.98387219995051,0.9255962646065853,0.9073008074443023,0.9440718110763998
Telangana,2020-10-11,145130,117032,922,1717,5,2103,tg,2020-10-11,3547051,46657,0.09529959699086513,0.040915678968247146,3709449,52.60631094640543,0.9206226935973794,0.9021730186281535,0.9392565214431757
Telangana,2020-10-12,146151,119246,928,1021,6,2214,tg,2020-10-12,3577261,30210,0.0961112573885008,0.04085555960272398,3730288.999999999,54.39104906691733,0.8238006620041065,0.8062110560115691,0.8415774476751374
Telangana,2020-10-13,147859,121255,933,1708,5,2009,tg,2020-10-13,3624096,46835,0.09736958624395486,0.040798864047751494,3768854,56.353435799119886,0.8181079838509572,0.8004406612976993,0.8359654810379782
Telangana,2020-10-14,149305,123173,941,1446,8,1918,tg,2020-10-14,3664152,40056,0.09844578183772165,0.04074749082461645,3801097.9999999995,60.59055456606481,0.7903320438272512,0.7727812451437747,0.8080771722959307
Telangana,2020-10-15,150737,125122,949,1432,8,1949,tg,2020-10-15,3703047,38895,0.09949078452444922,0.04070620761767269,3833802.9999999995,63.87562375759329,0.7708450443208187,0.7532922192778928,0.7885972143421467
Telangana,2020-10-16,152291,126557,956,1554,7,1435,tg,2020-10-16,3746963,43916,0.10067068780225685,0.040643849432193485,3867586.9999999995,66.67362452724295,0.7760661522367556,0.7581956271640663,0.7941419400735742
Telangana,2020-10-17,153742,128540,965,1451,9,1983,tg,2020-10-17,3789460,42497,0.10181246641590543,0.04057095206177133,3897640,69.7659108988125,0.8495506928568515,0.8305469613269383,0.8687663966775612
Telangana,2020-10-18,155178,130694,971,1436,6,2154,tg,2020-10-18,3830503,41043,0.10291518001074691,0.04051112869510871,3928396.9999999986,72.48007553372474,0.8454107277325235,0.8261534398831323,0.8648867930111637
Telangana,2020-10-19,156126,132590,975,948,4,1896,tg,2020-10-19,3856530,26027,0.10361445459430414,0.04048354349635553,3949770,73.48995568441362,0.8094211010901791,0.7903264060693054,0.8287405505805455
Telangana,2020-10-20,157612,134481,982,1486,7,1891,tg,2020-10-20,3898829,42299,0.10475091348737238,0.040425471340240875,3981771,75.95871901556811,0.8370307864677903,0.8173619957353384,0.8569301728605465
Telangana,2020-10-21,159191,136292,987,1579,5,1811,tg,2020-10-21,3940304,41475,0.10586523374529823,0.04040068989600802,4019245.999999999,75.67870755818574,0.8628243326734449,0.8425859796170065,0.8832995262135068
Telangana,2020-10-22,160647,138009,992,1456,5,1717,tg,2020-10-22,3978869,38565,0.10690137023105857,0.04037504124915899,4053480.9999999995,76.20254067969103,0.8853782703223512,0.864618368592135,0.9063810275118352
Telangana,2020-10-23,162068,139230,998,1421,6,1221,tg,2020-10-23,4017353,38484,0.1079353304674906,0.04034198637759739,4086046.999999999,77.97828863073437,0.9032201131246056,0.8820189630035271,0.9246695519292963
Telangana,2020-10-24,163341,140938,1003,1273,5,1708,tg,2020-10-24,4052633,35280,0.1088832079527136,0.040304907945032276,4114416.9999999986,80.11387723787449,0.9639448095695855,0.9418307219595666,0.986311944314615
Telangana,2020-10-25,164319,142384,1007,978,4,1446,tg,2020-10-25,4079688,27055,0.1096101020956475,0.04027734473812703,4136262.0000000005,84.77114308576529,0.9097269469482231,0.8880854712511765,0.9316253222626156
Telangana,2020-10-26,164901,143816,1011,582,4,1432,tg,2020-10-26,4094417,14729,0.11000583019881784,0.04027459831277567,4150633.0000000014,88.73189235388773,0.7830673451318232,0.7628884040742119,0.8035060218575291
Telangana,2020-10-27,165738,145370,1015,837,4,1554,tg,2020-10-27,4115516,21099,0.11057270284793122,0.04027149936970237,4171384.000000001,96.51573034904715,0.7087133822554361,0.6893796404287056,0.7283107731335828
Telangana,2020-10-28,167219,146821,1019,1481,4,1451,tg,2020-10-28,4155597,40081,0.11164957012358946,0.040239464991432036,4205353,98.6193203022061,0.7360354149901391,0.7160727902255103,0.7562686641250209
Telangana,2020-10-29,168723,148257,1024,1504,5,1436,tg,2020-10-29,4196958,41361,0.11276082751209028,0.04020126005549734,4239191.999999999,98.92229387516373,0.7968102457072517,0.7756649507469147,0.8182359386189272
Telangana,2020-10-30,170254,149305,1030,1531,6,1048,tg,2020-10-30,4240748,43790,0.11393734551316496,0.04014716271752059,4271952,98.46751903685941,0.911748642676728,0.8887004300920003,0.9350878104323392
Telangana,2020-10-31,171699,150791,1036,1445,6,1486,tg,2020-10-31,4281991,41243,0.1150454325631381,0.040097935749981724,4302958.999999998,97.22941768224098,1.077370371221166,1.0519119052858896,1.1031290059233758
Telangana,2020-11-01,173115,152370,1041,1416,5,1579,tg,2020-11-01,4323666,41675,0.11616512627619559,0.04003893917800311,4332084,93.04621846191121,1.1900026412598346,1.1630021749504171,1.2173086384763263
Telangana,2020-11-02,174037,153826,1048,922,7,1456,tg,2020-11-02,4349309,25643,0.11685408382590005,0.04001486213097299,4352541,89.98134146224699,1.098995764003024,1.0730641725711303,1.125232651253431
Telangana,2020-11-03,175573,155317,1051,1536,3,1491,tg,2020-11-03,4394330,45021,0.11806367544331005,0.039954441291391404,4384319.999999999,84.16842126235778,1.0895009946882652,1.063853192936994,1.1154500409995136
Telangana,2020-11-04,177210,156590,1057,1637,6,1273,tg,2020-11-04,4439856,45526,0.11928683503492746,0.03991345665264819,4420643.999999999,83.61080467572779,1.0916209098302847,1.0661185755466287,1.1174204760438913
Telangana,2020-11-05,178749,157568,1062,1539,5,978,tg,2020-11-05,4484183,44327,0.12047778076303063,0.03986211089065723,4453267,84.05528986289569,1.0924845871984115,1.0671317801793185,1.1181308956887903
Telangana,2020-11-06,180351,158550,1066,1602,4,982,tg,2020-11-06,4531153,46970,0.12173973670069856,0.039802452046973476,4486397,84.21687992753556,1.1072628199157797,1.0818975100031063,1.1329179562249514
Telangana,2020-11-07,181958,159487,1072,1607,6,937,tg,2020-11-07,4575797,44644,0.12293919935518538,0.03976531301541567,4522103,83.60819978910803,1.1963813294984285,1.1701795319668233,1.222869202720265
Telangana,2020-11-08,183398,160968,1077,1440,5,1481,tg,2020-11-08,4618470,42673,0.12408570660934981,0.039709687407301554,4551430.000000001,84.08694264888275,1.1631587932961676,1.1375296901674037,1.1890694397801829
Telangana,2020-11-09,184255,162472,1081,857,4,1504,tg,2020-11-09,4642276,23806,0.12472530897367007,0.03969066035711793,4570473.999999999,85.04463816847631,1.025039511701297,1.0012434831920332,1.0491111176388483
Telangana,2020-11-10,185522,164303,1085,1267,4,1831,tg,2020-11-10,4684766,42490,0.12586689951638905,0.03960112415433343,4591334,88.02896952425527,0.9668716065244747,0.9439823759979827,0.9900312136569297
Telangana,2020-11-11,186718,166138,1090,1196,5,1835,tg,2020-11-11,4729401,44635,0.12706612036539494,0.03948026399114814,4606498.999999999,92.83697087661797,0.9007495449077594,0.8787604863897085,0.9230065487608269
Telangana,2020-11-12,187733,167854,1093,1015,3,1716,tg,2020-11-12,4770004,40603,0.1281570123589468,0.0393569900570314,4616646.000000001,98.94398386270771,0.8171939287061208,0.7962536371798546,0.8384022250789688
Telangana,2020-11-13,188730,169076,1097,997,4,1222,tg,2020-11-13,4812167,42163,0.12928981730252553,0.039219337151017414,4624333.000000001,106.84356628844168,0.7619827268979884,0.7416677267951725,0.7825683830853437
Telangana,2020-11-14,189780,170812,1101,1050,4,1736,tg,2020-11-14,4853169,41002,0.13039142933906503,0.03910434604688195,4635831,115.27856041861308,0.8058079081714505,0.784700505476855,0.8271915372136704
Telangana,2020-11-15,190441,172449,1104,661,3,1637,tg,2020-11-15,4874433,21264,0.13096273508866202,0.03906936458045479,4647616.999999999,128.75646172707917,0.7375956985355536,0.7171277779966971,0.7583476051412765
Telangana,2020-11-16,190943,173988,1107,502,3,1539,tg,2020-11-16,4891729,17296,0.13142743148844707,0.03903384672372488,4655421,136.08546819176723,0.6529432484869614,0.6334039367946066,0.6727752372237621
Telangana,2020-11-17,191895,175590,1110,952,3,1602,tg,2020-11-17,4929974,38245,0.13245497044599677,0.038924140370720006,4664776,143.6579825080164,0.6675914437496551,0.6474643313620558,0.6880223275892023
Telangana,2020-11-18,192843,177197,1115,948,5,1607,tg,2020-11-18,4972407,42433,0.13359502955400324,0.038782625798732887,4669742.999999999,150.32502779287097,0.6906638398530124,0.6697184271897201,0.711927265570748
Telangana,2020-11-19,193901,178637,1119,1058,4,1440,tg,2020-11-19,5011164,38757,0.13463632455668995,0.038693804473371854,4683885.999999999,150.09228901001205,0.7266430256880441,0.7046277219957187,0.7489922595464876
Telangana,2020-11-20,194795,179694,1123,894,4,1057,tg,2020-11-20,5050612,39448,0.13569618484685653,0.03856859327146888,4689137.999999999,153.3981678295961,0.8054116226065008,0.7816666767075258,0.8295068947470903
Telangana,2020-11-21,195720,181061,1126,925,3,1367,tg,2020-11-21,5092689,42077,0.13682667920472863,0.03843156336465863,4693311,157.43347028802356,0.9228534758585716,0.8968696616248262,0.9492031629382336
Telangana,2020-11-22,196593,182357,1130,873,4,1296,tg,2020-11-22,5134335,41646,0.13794559376679205,0.03828986616572545,4695314.999999999,152.61236300949957,0.9386464170153699,0.9119982834139542,0.965672940959193
Telangana,2020-11-23,197195,183372,1133,602,3,1015,tg,2020-11-23,5158474,24139,0.1385941429339065,0.0382273905034706,4701275.999999999,150.5993631205542,0.88831950925654235,0.8621243225461085,0.9149012618005604
Telangana,2020-11-24,198116,184469,1137,921,4,1097,tg,2020-11-24,5201214,42740,0.13974245029554003,0.03809033814028802,4704586,152.08042719646616,0.8739976849624808,0.847812558470563,0.9005755037497001
Telangana,2020-11-25,199109,185619,1141,993,4,1150,tg,2020-11-25,5248807,47593,0.14102114454594303,0.03793414389212634,4706642.999999999,151.73962191643386,0.9094477577509753,0.8825125808829785,0.936782179932344
Telangana,2020-11-26,199971,186580,1144,862,3,961,tg,2020-11-26,5289908,41101,0.1421254164427727,0.0378023587555776,4708642,157.407541972537,0.9116209981672707,0.8844236676765486,0.9392244574948432
Telangana,2020-11-27,200732,187282,1148,761,4,702,tg,2020-11-27,5332150,42242,0.14326034390112843,0.037645602618080885,4704449.999999999,161.6106479370201,0.9011377563129573,0.8738947024570608,0.9287931292274042
Telangana,2020-11-28,201485,188234,1151,753,3,952,tg,2020-11-28,5374141,41991,0.14438852767329394,0.03749157307186395,4700109.000000001,167.13923207675788,0.9473558695036924,0.9192201950716421,0.9759097568749877
Telangana,2020-11-29,202290,189182,1155,805,4,948,tg,2020-11-29,5420421,46280,0.14563194519075764,0.03731997938905483,4694079,169.84911204525199,0.9341680423121062,0.9060441503422222,0.9627157832732111
Telangana,2020-11-30,202883,190240,1158,593,3,1058,tg,2020-11-30,5453461,33040,0.14651963997850617,0.03720261316620766,4690688.999999999,170.62761657980894,0.8537040648305066,0.8266857966684761,0.8811507159928756
Telangana,2020-12-01,203385,191134,1161,502,3,894,tg,2020-12-01,5500058,46597,0.14777157442235359,0.03697870095188087,4669191.999999999,184.853213544603,0.7814725606122811,0.7554800046381381,0.8078985915195308
Telangana,2020-12-02,203950,192059,1162,565,1,925,tg,2020-12-02,5551620,51562,0.14915690488984418,0.03673702450816158,4645880,201.97897381117724,0.7505661108357878,0.7248592079058663,0.776714694423274
Telangana,2020-12-03,204559,192932,1165,609,3,873,tg,2020-12-03,5605306,53686,0.1505993014508329,0.03649381496746119,4622643.999999999,213.89577606906607,0.7366996592167057,0.710888810721324,0.7629643294560231
Telangana,2020-12-04,205190,193734,1167,631,2,802,tg,2020-12-04,5662711,57405,0.15214161740999463,0.036235294366956036,4596788.999999999,220.89127880389998,0.7185583132718966,0.692645836014814,0.7449399858059584
Telangana,2020-12-05,205786,194655,1170,596,3,921,tg,2020-12-05,5722182,59471,0.15373944116066632,0.035962854729192466,4567118,229.7160839682836,0.7468114327594376,0.7198938859523241,0.7742161194627337
Telangana,2020-12-06,206408,195648,1172,622,2,993,tg,2020-12-06,5779490,57308,0.1552791509940892,0.03571387786811639,4540910,240.7659003492736,0.8094605772085587,0.780864470418934,0.8385637373941779
Telangana,2020-12-07,206925,196510,1174,517,2,862,tg,2020-12-07,5812588,33098,0.1561684040838259,0.03559946103181578,4533662,245.95946787442023,0.827628267300842,0.7981576100498727,0.8576257199859304
Telangana,2020-12-08,207607,197271,1177,682,3,761,tg,2020-12-08,5868233,55645,0.15766343363782911,0.03537811126449819,4512117.000000001,236.1529457440879,0.8763490783224727,0.8455160313637128,0.9077265772527703
Telangana,2020-12-09,208328,198024,1180,721,3,753,tg,2020-12-09,5919635,51402,0.15904446534121441,0.03519271036136518,4496764.999999998,228.4502215941616,0.9279893804775339,0.8958067828796327,0.960731983004081
Telangana,2020-12-10,208971,198829,1182,643,2,805,tg,2020-12-10,5973031,53396,0.16047907039226222,0.034985755138387864,4475519,227.37805313962116,0.9627229120445975,0.9295807893189214,0.9964374297838455
Telangana,2020-12-11,209583,199331,1185,612,3,502,tg,2020-12-11,6029209,56178,0.1619884202041913,0.03476127631336051,4449941,229.04801901621255,0.9742445132918823,0.9406534552324345,1.008416640408785
Telangana,2020-12-12,210218,199896,1189,635,4,565,tg,2020-12-12,NA,NA,NA,NA,NA,227.70618556650612,1.0201579884140488,0.9856142037379597,1.0552884303733054
Telangana,2020-12-13,210791,200505,1193,573,4,609,tg,2020-12-13,6128703,99494,0.16466155292853304,0.034394063474767825,4410846.999999999,230.91349513538555,0.9917513345024486,0.9576045839606571,1.0264879242813532
Telangana,2020-12-14,211175,201136,1196,384,3,631,tg,2020-12-14,6157683,28980,0.16544016657710908,0.03429455527346893,4401067,238.65458587529724,0.8881943905880781,0.8558706099518526,0.9211089259208901
Telangana,2020-12-15,211666,201732,1199,491,3,596,tg,2020-12-15,6205688,48005,0.16672993014508328,0.034108385726127385,4377612,250.58656432292054,0.8438550472626462,0.8122991222744734,0.8760038791283982
Telangana,2020-12-16,212202,202354,1202,536,3,622,tg,2020-12-16,6257745,52057,0.16812855991402473,0.03391029835827443,4352355.000000001,263.34106425175247,0.8296360147865185,0.7981693444301162,0.8617025100465239
Telangana,2020-12-17,212711,202871,1205,509,3,517,tg,2020-12-17,6306397,48652,0.1694357066093498,0.03372940206587058,4329153.000000001,273.52408767089895,0.8043313456151299,0.7730707975876159,0.8362028020894894
Telangana,2020-12-18,213262,203553,1206,551,1,682,tg,2020-12-18,6354388,47991,0.1707250940354648,0.033561375226064255,4308712,278.826442730229,0.8155902737505093,0.7837527967163981,0.8480527234823371
