place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths,total_active,r_est,r_lower,r_upper,abbrev,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,precaution_dose
Tamil Nadu,2021-05-06,24898,21546,195,1297500,1151058,14974,131468,1.23133228459396,1.22410417613287,1.23858137705498,tn,4783045,1553407,6336452,6.3188,2.0522,87210,
Tamil Nadu,2021-05-07,26465,22381,197,1323965,1173439,15171,135355,1.2376183567093,1.23053240270384,1.244724373582,tn,4814633,1608046,6422679,6.3606,2.1244,86227,
Tamil Nadu,2021-05-08,27397,23110,241,1351362,1196549,15412,139401,1.24682964155303,1.23987976611638,1.25379867266283,tn,4835514,1644773,6480287,6.3882,2.1729,57608,
Tamil Nadu,2021-05-09,28897,23515,236,1380259,1220064,15648,144547,1.26235381971238,1.25552625247586,1.26919964547732,tn,4842616,1656733,6499349,6.3975,2.1887,19062,
Tamil Nadu,2021-05-10,28978,20904,232,1409237,1240968,15880,152389,1.25179201524794,1.24516330133063,1.25843808385747,tn,4872906,1714175,6587081,6.4376,2.2646,87732,
Tamil Nadu,2021-05-11,29272,19182,298,1438509,1260150,16178,162181,1.2288998851342,1.22249398577024,1.23532229333507,tn,4902595,1759180,6661775,6.4768,2.324,74694,
Tamil Nadu,2021-05-12,30355,19508,293,1468864,1279658,16471,172735,1.20652380163575,1.20031942954623,1.21274394683774,tn,4937244,1801679,6738923,6.5225,2.3802,77148,
Tamil Nadu,2021-05-13,30621,19287,297,1499485,1298945,16768,183772,1.18389717624805,1.1778756934516,1.18993379948288,tn,4978091,1844743,6822834,6.5765,2.4371,83911,
Tamil Nadu,2021-05-14,31892,20037,288,1531377,1318982,17056,195339,1.16457674985771,1.15871244953375,1.17045564836944,tn,5005098,1868492,6873590,6.6122,2.4684,50756,
Tamil Nadu,2021-05-15,33658,20905,303,1565035,1339887,17359,207789,1.16224216893213,1.156478087504,1.16802038165224,tn,5034258,1894071,6928329,6.6507,2.5022,54739,
Tamil Nadu,2021-05-16,33181,21317,311,1598216,1361204,17670,219342,1.15460400554875,1.14894823089579,1.16027347502083,tn,5043505,1898439,6941944,6.6629,2.508,13615,
Tamil Nadu,2021-05-17,33075,20486,335,1631291,1381690,18005,231596,1.13901991766316,1.1334873381008,1.14456578096461,tn,5083368,1912112,6995480,6.7156,2.5261,53536,
Tamil Nadu,2021-05-18,33059,21362,364,1664350,1403052,18369,242929,1.12450831176134,1.11908670779888,1.12994283628824,tn,5118546,1922153,7040699,6.7621,2.5393,45219,
Tamil Nadu,2021-05-19,34875,23863,365,1699225,1426915,18734,253576,1.11693898004693,1.11160187977258,1.12228868583677,tn,5152220,1930160,7082380,6.8066,2.5499,41681,
Tamil Nadu,2021-05-20,35579,25368,397,1734804,1452283,19131,263390,1.10413709423914,1.0988910646886,1.10939544382564,tn,5328541,1952159,7280700,7.0395,2.579,198320,
Tamil Nadu,2021-05-21,36184,24478,467,1770988,1476761,19598,274629,1.10058261083612,1.09539905989287,1.10577822870675,tn,5364809,1957146,7321955,7.0874,2.5856,41255,
Tamil Nadu,2021-05-22,35873,25776,448,1806861,1502537,20046,284278,1.09672611615282,1.09160200545693,1.10186205986146,tn,5410694,1961304,7371998,7.148,2.5911,50043,
Tamil Nadu,2021-05-23,35483,25196,422,1842344,1527733,20468,294143,1.09089171286053,1.08582964597181,1.09596538952342,tn,5428324,1962538,7390862,7.1713,2.5927,18864,
Tamil Nadu,2021-05-24,34867,27026,404,1877211,1554759,20872,301580,1.07136794896971,1.06639636664256,1.07635093380258,tn,5507034,1966455,7473489,7.2753,2.5979,82627,
Tamil Nadu,2021-05-25,34285,28745,468,1911496,1583504,21340,306652,1.04803908499102,1.04315800289434,1.05293140299289,tn,5679909,1970591,7650500,7.5037,2.6033,177011,
Tamil Nadu,2021-05-26,33764,29717,475,1945260,1613221,21815,310224,1.02347907580033,1.01867943475966,1.02828984180949,tn,5940657,1973620,7914277,7.8481,2.6073,263777,
Tamil Nadu,2021-05-27,33361,30063,474,1978621,1643284,22289,313048,1.00379218259481,0.999050606743162,1.00854482899587,tn,6230848,1978147,8208995,8.2315,2.6133,294718,
Tamil Nadu,2021-05-28,31079,31255,486,2009700,1674539,22775,312386,0.977436097478418,0.972758735590042,0.982124522914489,tn,6523932,1995551,8519483,8.6187,2.6363,310488,
Tamil Nadu,2021-05-29,30016,31759,486,2039716,1706298,23261,310157,0.953217540066081,0.948588571323861,0.957857620304446,tn,6782968,2013165,8796133,8.9609,2.6596,276650,
Tamil Nadu,2021-05-30,28864,32982,493,2068580,1739280,23754,305546,0.930224381193442,0.92562988012069,0.934830099942669,tn,6872673,2018876,8891549,9.0794,2.6671,95416,
Tamil Nadu,2021-05-31,27936,31223,478,2096516,1770503,24232,301781,0.908557481029019,0.903984466956063,0.913141873649487,tn,7061570,2032685,9094255,9.329,2.6854,202706,
Tamil Nadu,2021-06-01,26513,31673,490,2123029,1802176,24722,296131,0.883815358564337,0.879262757351423,0.888379553346886,tn,7185963,2049689,9235652,9.4933,2.7078,141397,
Tamil Nadu,2021-06-02,25317,32263,483,2148346,1834439,25205,288702,0.86884762152744,0.864280188488123,0.873426925449683,tn,7277828,2061988,9339816,9.6147,2.7241,104164,
Tamil Nadu,2021-06-03,24405,32221,460,2172751,1866660,25665,280426,0.856710720717939,0.852113221829501,0.861320418344155,tn,7544779,2074419,9619198,9.9673,2.7405,279382,
Tamil Nadu,2021-06-04,22651,33646,463,2195402,1900306,26128,268968,0.84124509981876,0.836621485517729,0.845881279463902,tn,7783926,2085072,9868998,10.2833,2.7546,249800,
Tamil Nadu,2021-06-05,21410,32472,443,2216812,1932778,26571,257463,0.824328177360208,0.819676442031564,0.828992893301672,tn,7913888,2093048,10006936,10.455,2.7651,137938,
Tamil Nadu,2021-06-06,20421,33161,434,2237233,1965939,27005,244289,0.811262907368203,0.806564557632599,0.815974713424708,tn,7960545,2095831,10056376,10.5166,2.7688,49440,
Tamil Nadu,2021-06-07,19448,31360,351,2256681,1997299,27356,232026,0.800107082694255,0.795349664210633,0.804878491417002,tn,8016934,2102648,10119582,10.5911,2.7778,63206,
Tamil Nadu,2021-06-08,18023,31045,409,2274704,2028344,27765,218595,0.784645985416148,0.779836910351818,0.789469639196918,tn,8060098,2107162,10167260,10.6481,2.7838,47678,
Tamil Nadu,2021-06-09,17321,31253,405,2292025,2059597,28170,204258,0.7771890601288,0.772296274673205,0.782097082303133,tn,8107953,2110972,10218925,10.7113,2.7888,51665,
Tamil Nadu,2021-06-10,16813,32049,358,2308838,2091646,28528,188664,0.775179099972511,0.770178757858584,0.780195398546828,tn,8146496,2114309,10260805,10.7623,2.7932,41880,
Tamil Nadu,2021-06-11,15759,29243,378,2324597,2120889,28906,174802,0.77098238717389,0.765878362771391,0.776103128514154,tn,8203122,2122163,10325285,10.8371,2.8036,64480,
Tamil Nadu,2021-06-12,15108,27463,374,2339705,2148352,29280,162073,0.768001687067502,0.76278642204601,0.773234474869507,tn,8486924,2142315,10629239,11.212,2.8302,303954,
Tamil Nadu,2021-06-13,14016,25895,267,2353721,2174247,29547,149927,0.766657804067977,0.761321520481497,0.772012466796743,tn,8691807,2151121,10842928,11.4827,2.8418,213689,
Tamil Nadu,2021-06-14,12772,25561,254,2366493,2199808,29801,136884,0.758025738141014,0.752591057688057,0.763479700862122,tn,8964448,2167332,11131780,11.8429,2.8632,288852,
Tamil Nadu,2021-06-15,11805,23207,267,2378298,2223015,30068,125215,0.742819327587388,0.737305373136928,0.748353539816513,tn,9086953,2177116,11264069,12.0047,2.8762,132289,
Tamil Nadu,2021-06-16,10448,21058,270,2388746,2244073,30338,114335,0.722969581891582,0.717385654335418,0.728574858223981,tn,9419536,2197541,11617077,12.4441,2.9032,353008,
Tamil Nadu,2021-06-17,9118,22720,210,2397864,2266793,30548,100523,0.693706323309031,0.688079804608575,0.699355436410157,tn,9681761,2216577,11898338,12.7905,2.9283,281261,
Tamil Nadu,2021-06-18,8633,19860,287,2406497,2286653,30835,89009,0.670276421482588,0.664569992123429,0.676006908799513,tn,9872488,2231555,12104043,13.0425,2.9481,205705,
Tamil Nadu,2021-06-19,8183,18232,180,2414680,2304885,31015,78780,0.655378277471015,0.649539623008634,0.661242695299226,tn,10222636,2253051,12475687,13.505,2.9765,371644,
Tamil Nadu,2021-06-20,7817,17043,182,2422497,2321928,31197,69372,0.646046508405773,0.640037532467145,0.652083172301623,tn,10416075,2264046,12680121,13.7606,2.991,204434,
Tamil Nadu,2021-06-21,7427,15281,189,2429924,2337209,31386,61329,0.648138478617236,0.641893346848258,0.654413425835536,tn,10787914,2290247,13078161,14.2518,3.0256,398040,
Tamil Nadu,2021-06-22,6895,11144,194,2436819,2348353,31580,56886,0.660105251164765,0.653566294112222,0.666676306968492,tn,11064602,2311335,13375937,14.6173,3.0535,297776,
Tamil Nadu,2021-06-23,6596,10432,166,2443415,2358785,31746,52884,0.671677221263489,0.664842999535341,0.678545906537021,tn,11257029,2334154,13591183,14.8716,3.0836,215246,
Tamil Nadu,2021-06-24,6162,9046,155,2449577,2367831,31901,49845,0.679566392316613,0.672455015185996,0.686714657061446,tn,11613983,2374498,13988481,15.3431,3.1369,397298,
Tamil Nadu,2021-06-25,5755,8132,150,2455332,2375963,32051,47318,0.68294389718137,0.675576788203316,0.690350405045028,tn,12060839,2422366,14483205,15.9335,3.2002,494724,
Tamil Nadu,2021-06-26,5415,7661,148,2460747,2383624,32199,44924,0.684087837304498,0.676472008361326,0.691745707144055,tn,12423144,2470145,14893289,16.4121,3.2633,410084,
Tamil Nadu,2021-06-27,5127,7159,91,2465874,2390783,32290,42801,0.687926633499223,0.680039158187229,0.695858958076171,tn,12536293,2486780,15023073,16.5616,3.2853,129784,
Tamil Nadu,2021-06-28,4804,6553,98,2470678,2397336,32388,40954,0.688203441996921,0.680058352959869,0.6963963473628,tn,12718488,2514570,15233058,16.8023,3.322,209985,
Tamil Nadu,2021-06-29,4512,6013,118,2475190,2403349,32506,39335,0.689132082733139,0.680718188696187,0.69759694199584,tn,12966132,2546796,15512928,17.1294,3.3645,279870,
Tamil Nadu,2021-06-30,4506,5537,113,2479696,2408886,32619,38191,0.69866249211553,0.689917002602281,0.707462300387725,tn,13073449,2569324,15642773,17.2712,3.3943,129845,
Tamil Nadu,2021-07-01,4481,5044,102,2484177,2413930,32721,37526,0.714919142834727,0.70579410371541,0.724101980229004,tn,13262371,2599021,15861392,17.5208,3.4335,218619,
Tamil Nadu,2021-07-02,4230,4952,97,2488407,2418882,32818,36707,0.729074496355692,0.719585969114989,0.738624312568571,tn,13526547,2648165,16174712,17.8698,3.4985,313320,
Tamil Nadu,2021-07-03,4013,4724,115,2492420,2423606,32933,35881,0.743428818389404,0.733579631940798,0.753342774047662,tn,13926336,2714557,16640893,18.398,3.5862,466181,
Tamil Nadu,2021-07-04,3867,4382,72,2496287,2427988,33005,35294,0.760007404756867,0.749786339486907,0.770296707849829,tn,14015593,2732378,16747971,18.5159,3.6097,107078,
Tamil Nadu,2021-07-05,3715,4029,54,2500002,2432017,33059,34926,0.768046484774809,0.75751873468389,0.778645880594846,tn,14154348,2767357,16921705,18.6992,3.6559,173734,
Tamil Nadu,2021-07-06,3479,3855,73,2503481,2435872,33132,34477,0.764968904660147,0.754215602248629,0.775797269475055,tn,14225382,2792816,17018198,18.793,3.6896,96493,
Tamil Nadu,2021-07-07,3367,3704,64,2506848,2439576,33196,34076,0.765949021984115,0.754933789091037,0.77704293051322,tn,14280590,2814007,17094597,18.866,3.7176,76399,
Tamil Nadu,2021-07-08,3211,3565,57,2510059,2443141,33253,33665,0.768236655785018,0.756941074089089,0.779614735739617,tn,14363683,2879848,17243531,18.9757,3.8045,148934,
Tamil Nadu,2021-07-09,3039,3411,69,2513098,2446552,33322,33224,0.767455692411545,0.755898088845946,0.779099769306529,tn,14418168,2918241,17336409,19.0477,3.8553,92878,
Tamil Nadu,2021-07-10,2913,3321,49,2516011,2449873,33371,32767,0.766106472336323,0.754284843307292,0.778018746804335,tn,14464842,2940208,17405050,19.1094,3.8843,68641,
Tamil Nadu,2021-07-11,2775,3188,47,2518786,2453061,33418,32307,0.768060752543815,0.755940529615607,0.780276031996614,tn,14521761,2968689,17490450,19.1846,3.9219,85400,
Tamil Nadu,2021-07-12,2652,3104,36,2521438,2456165,33454,31819,0.767668318262019,0.755262208310785,0.780174091803383,tn,14781129,3066750,17847879,19.5272,4.0515,357429,
Tamil Nadu,2021-07-13,2505,3058,48,2523943,2459223,33502,31218,0.765864894625435,0.753178453052878,0.77865582124379,tn,15160088,3143822,18303910,20.0279,4.1533,456031,
Tamil Nadu,2021-07-14,2458,3021,55,2526401,2462244,33557,30600,0.769622114547586,0.756599197699619,0.782754614364444,tn,15323595,3226031,18549626,20.2439,4.2619,245716,
Tamil Nadu,2021-07-15,2405,3006,49,2528806,2465250,33606,29950,0.775986070949385,0.762598474121619,0.789488543263054,tn,15444736,3287279,18732015,20.4039,4.3428,182389,
Tamil Nadu,2021-07-16,2312,2986,46,2531118,2468236,33652,29230,0.78295435967584,0.769196428593167,0.796832549122324,tn,15657545,3374362,19031907,20.685,4.4578,299892,
Tamil Nadu,2021-07-17,2205,2802,43,2533323,2471038,33695,28590,0.788710136515525,0.774594023431554,0.802951947833691,tn,15926560,3458016,19384576,21.0404,4.5684,352669,
Tamil Nadu,2021-07-18,2079,2743,29,2535402,2473781,33724,27897,0.793790751989049,0.779323249563508,0.808389464977858,tn,16014736,3483035,19497771,21.1569,4.6014,113195,
Tamil Nadu,2021-07-19,1971,2558,28,2537373,2476339,33752,27282,0.792532543968857,0.777772390421948,0.807429514176761,tn,16214280,3536983,19751263,21.4205,4.6727,253492,
Tamil Nadu,2021-07-20,1904,2439,30,2539277,2478778,33782,26717,0.788666049420404,0.773632309442534,0.803842452163494,tn,16353113,3568532,19921645,21.604,4.7144,170382,
Tamil Nadu,2021-07-21,1891,2423,27,2541168,2481201,33809,26158,0.790022774420751,0.774652528638184,0.805541914251818,tn,16490501,3604425,20094926,21.7855,4.7618,173281,
Tamil Nadu,2021-07-22,1872,2475,29,2543040,2483676,33838,25526,0.797293293776537,0.781519373800725,0.813222627026713,tn,16742583,3659605,20402188,22.1185,4.8347,307262,
Tamil Nadu,2021-07-23,1830,2516,24,2544870,2486192,33862,24816,0.809779621020019,0.793550436322741,0.826170803673778,tn,17004414,3723525,20727939,22.4644,4.9191,325751,
Tamil Nadu,2021-07-24,1819,2583,27,2546689,2488775,33889,24025,0.828407046561886,0.811670340873331,0.845312180309829,tn,17247095,3783423,21030518,22.785,4.9982,302579,
Tamil Nadu,2021-07-25,1808,2447,22,2548497,2491222,33911,23364,0.849156972328354,0.831912424035839,0.866575964878881,tn,17331932,3803839,21135771,22.8971,5.0252,105253,
Tamil Nadu,2021-07-26,1785,2361,26,2550282,2493583,33937,22762,0.865496389814724,0.847818639553424,0.883354008640779,tn,17581627,3852790,21434417,23.2269,5.0899,298646,
Tamil Nadu,2021-07-27,1767,2312,29,2552049,2495895,33966,22188,0.878855048007437,0.860800690401394,0.897094178865403,tn,17833698,3896575,21730273,23.5599,5.1477,295856,
Tamil Nadu,2021-07-28,1756,2394,29,2553805,2498289,33995,21521,0.89289869892027,0.874480439893049,0.911506238346579,tn,18046306,3938716,21985022,23.8408,5.2034,254749,
Tamil Nadu,2021-07-29,1859,2145,28,2555664,2500434,34023,21207,0.916250107152131,0.897392109397936,0.935301469886551,tn,18311781,4016258,22328039,24.1915,5.3058,343017,
Tamil Nadu,2021-07-30,1947,2193,27,2557611,2502627,34050,20934,0.946394674114099,0.927064577657895,0.965921451519785,tn,18560128,4105392,22665520,24.5196,5.4236,337481,
Tamil Nadu,2021-07-31,1986,2178,26,2559597,2504805,34076,20716,0.977893708629041,0.958135797076223,0.997850462550414,tn,18965422,4211196,23176618,25.0551,5.5634,511098,
Tamil Nadu,2021-08-01,1990,2156,26,2561587,2506961,34102,20524,1.00571639521832,0.985634068846502,1.02599844065096,tn,19066215,4241105,23307320,25.1882,5.6029,130702,
Tamil Nadu,2021-08-02,1957,2068,28,2563544,2509029,34130,20385,1.02544162110446,1.00517674941586,1.04590592664862,tn,19338030,4302608,23640638,25.5473,5.6841,333318,
Tamil Nadu,2021-08-03,1908,2047,29,2565452,2511076,34159,20217,1.02481393728965,1.00461197158155,1.04521421710629,tn,19560373,4356889,23917262,25.841,5.7558,276624,
Tamil Nadu,2021-08-04,1949,2011,38,2567401,2513087,34197,20117,1.0187699512417,0.998689170653606,1.0390478360824,tn,19764021,4438905,24202926,26.1101,5.8642,285664,
Tamil Nadu,2021-08-05,1997,1943,33,2569398,2515030,34230,20138,1.01530344076144,0.995302164944471,1.03550092971554,tn,20013057,4498755,24511812,26.4391,5.9433,308886,
Tamil Nadu,2021-08-06,1985,1908,30,2571383,2516938,34260,20185,1.01133984351419,0.991411591450747,1.03146364247489,tn,20257346,4563660,24821006,26.7618,6.029,309194,
Tamil Nadu,2021-08-07,1969,1839,29,2573352,2518777,34289,20286,1.01001870231651,0.990128600729286,1.03010385644145,tn,20519815,4619879,25139694,27.1085,6.1033,318688,
Tamil Nadu,2021-08-08,1956,1807,28,2575308,2520584,34317,20407,1.01287959802343,0.9929815438858,1.03297230467022,tn,20642170,4642265,25284435,27.2702,6.1329,144741,
Tamil Nadu,2021-08-09,1929,1886,23,2577237,2522470,34340,20427,1.00834129071637,0.98851236377568,1.02836439198612,tn,20857302,4689811,25547113,27.5544,6.1957,262678,
Tamil Nadu,2021-08-10,1893,1930,27,2579130,2524400,34367,20363,0.995733983821243,0.976049157261138,1.01561260579968,tn,21024528,4734496,25759024,27.7753,6.2547,211911,
Tamil Nadu,2021-08-11,1964,1917,28,2581094,2526317,34395,20382,0.993997307077928,0.974325684780124,1.01386280509688,tn,21146162,4763657,25909819,27.936,6.2932,150795,
Tamil Nadu,2021-08-12,1942,1892,33,2583036,2528209,34428,20399,0.99270470890566,0.973031437485943,1.01257214371276,tn,21253260,4789216,26042476,28.0775,6.327,132657,
Tamil Nadu,2021-08-13,1933,1887,34,2584969,2530096,34462,20411,0.991890175851891,0.972209780079705,1.01176503751213,tn,21444115,4838557,26282672,28.3296,6.3922,240196,
Tamil Nadu,2021-08-14,1916,1866,34,2586885,2531962,34496,20427,0.992254961700114,0.972554135877805,1.0121505870252,tn,21751355,4899529,26650884,28.7355,6.4727,368212,
Tamil Nadu,2021-08-15,1896,1842,23,2588781,2533804,34519,20458,0.994209919776287,0.974473331761814,1.0141416304252,tn,21860307,4919900,26780207,28.8795,6.4996,129323,
Tamil Nadu,2021-08-16,1851,1911,28,2590632,2535715,34547,20370,0.983835833507505,0.964190422138335,1.00367661881073,tn,22145445,4979701,27125146,29.2562,6.5786,344939,
Tamil Nadu,2021-08-17,1804,1917,32,2592436,2537632,34579,20225,0.972309400088248,0.952752882549105,0.992061836926096,tn,22351866,5037828,27389694,29.5289,6.6554,264548,
Tamil Nadu,2021-08-18,1797,1908,31,2594233,2539540,34610,20083,0.963405262261004,0.943886853985202,0.983120645182309,tn,22546418,5099903,27646321,29.7859,6.7374,256627,
Tamil Nadu,2021-08-19,1702,1892,29,2595935,2541432,34639,19864,0.948129993092265,0.928696456367237,0.967761964681216,tn,22725149,5163617,27888766,30.022,6.8216,242445,
Tamil Nadu,2021-08-20,1668,1887,24,2597603,2543319,34663,19621,0.933716451741389,0.914333918480106,0.95329945311454,tn,22819618,5215511,28035129,30.1468,6.8902,146363,
Tamil Nadu,2021-08-21,1652,1859,23,2599255,2545178,34686,19391,0.924927556786579,0.905508365196518,0.944549911769706,tn,23051879,5351394,28403273,30.4536,7.0697,368144,
Tamil Nadu,2021-08-22,1630,1827,23,2600885,2547005,34709,19171,0.920351900887583,0.900831892574812,0.940078230287084,tn,23201583,5420622,28622205,30.6514,7.1611,218932,
Tamil Nadu,2021-08-23,1604,1863,25,2602489,2548868,34734,18887,0.914214215082135,0.894600290940185,0.934037874755517,tn,23488856,5552882,29041738,31.0309,7.3359,419533,
Tamil Nadu,2021-08-24,1585,1842,27,2604074,2550710,34761,18603,0.91712868509245,0.89731208963262,0.937158708920236,tn,23757677,5656347,29414024,31.3861,7.4726,372286,
Tamil Nadu,2021-08-25,1573,1797,27,2605647,2552507,34788,18352,0.922191837394912,0.90214917573757,0.942451639861129,tn,24033337,5757196,29790533,31.7502,7.6058,376509,
Tamil Nadu,2021-08-26,1559,1816,26,2607206,2554323,34814,18069,0.926250983913327,0.906003369127095,0.946719245935524,tn,24389276,5905023,30294299,32.2205,7.8011,503766,
Tamil Nadu,2021-08-27,1542,1793,21,2608748,2556116,34835,17797,0.929846898236649,0.909407890392421,0.950509888576073,tn,24728772,6045765,30774537,32.669,7.987,480238,
Tamil Nadu,2021-08-28,1551,1768,21,2610299,2557884,34856,17559,0.93679256687976,0.916131528679446,0.957680791782516,tn,,,,,,,
Tamil Nadu,2021-08-29,1538,1753,22,2611837,2559637,34878,17322,0.94325547145136,0.922389368428991,0.964351713298901,tn,25320506,6281760,31602266,33.4507,8.2988,827729,
Tamil Nadu,2021-08-30,1523,1739,21,2613360,2561376,34899,17085,0.947984753050265,0.926946555369076,0.969255742584424,tn,25725153,6407270,32132423,33.9853,8.4646,530157,
Tamil Nadu,2021-08-31,1512,1725,22,2614872,2563101,34921,16850,0.952064056732578,0.930871026849397,0.973492313383422,tn,26131095,6516016,32647111,34.5216,8.6083,514688,
Tamil Nadu,2021-09-01,1509,1719,20,2616381,2564820,34941,16620,0.957090397310894,0.935739739091236,0.978678546346822,tn,26551039,6610027,33161066,35.0763,8.7324,513955,
Tamil Nadu,2021-09-02,1562,1684,20,2617943,2566504,34961,16478,0.966769047393093,0.945217913487963,0.988559728592833,tn,26963346,6704744,33668090,35.621,8.8576,507024,
Tamil Nadu,2021-09-03,1568,1657,19,2619511,2568161,34980,16370,0.977229902200229,0.955487955357684,0.99921304187766,tn,27364627,6804356,34168983,36.1512,8.9892,500893,
Tamil Nadu,2021-09-04,1575,1610,20,2621086,2569771,35000,16315,0.988426103637336,0.966508767060858,1.01058575468998,tn,27796558,6946180,34742738,36.7218,9.1765,573755,
Tamil Nadu,2021-09-05,1592,1607,18,2622678,2571378,35018,16282,1.00102429817846,0.978940999871552,1.02335048475872,tn,28071442,7028034,35099476,37.0849,9.2847,356738,
Tamil Nadu,2021-09-06,1556,1564,18,2624234,2572942,35036,16256,1.00690122038829,0.984754469827985,1.02929082318198,tn,28428563,7144838,35573401,37.5567,9.439,473925,
Tamil Nadu,2021-09-07,1544,1576,19,2625778,2574518,35055,16205,1.00292335224511,0.980838912768197,1.02525024018693,tn,28765649,7250574,36016223,38.002,9.5787,442822,
Tamil Nadu,2021-09-08,1587,1594,18,2627365,2576112,35073,16180,1.00422791886516,0.98214136574613,1.02655664861547,tn,29020727,7344888,36365615,38.339,9.7033,349392,
Tamil Nadu,2021-09-09,1596,1534,21,2628961,2577646,35094,16221,1.00604551951178,0.983948346580893,1.02838466051597,tn,29231306,7433396,36664702,38.6172,9.8202,299087,
Tamil Nadu,2021-09-10,1631,1523,25,2630592,2579169,35119,16304,1.00976216646798,0.987637768535184,1.032128229724,tn,29337821,7483661,36821482,38.7579,9.8866,156780,
Tamil Nadu,2021-09-11,1639,1517,27,2632231,2580686,35146,16399,1.01841336932942,0.996214870444452,1.04085307465234,tn,29465249,7568946,37034195,38.9263,9.9993,212713,
Tamil Nadu,2021-09-12,1608,1512,22,2633839,2582198,35168,16473,1.02301424261264,1.0008036615553,1.04546519635815,tn,31100538,7991867,39092405,41.0866,10.558,2058210,
Tamil Nadu,2021-09-13,1580,1509,22,2635419,2583707,35190,16522,1.01734661288948,0.995249538215659,1.03968293628689,tn,31579196,8126861,39706057,41.719,10.7363,613652,
Tamil Nadu,2021-09-14,1591,1537,27,2637010,2585244,35217,16549,1.01274117218569,0.990737335887879,1.03498332207635,tn,31958019,8278912,40236931,42.2195,10.9372,530874,
Tamil Nadu,2021-09-15,1658,1542,29,2638668,2586786,35246,16636,1.01342091942168,0.991438947303688,1.03564056791919,tn,32206810,8385887,40592697,42.5481,11.0785,355766,
Tamil Nadu,2021-09-16,1693,1548,25,2640361,2588334,35271,16756,1.01760429495564,0.995604601943353,1.03984106049943,tn,32408264,8489999,40898263,42.8143,11.2161,305566,
Tamil Nadu,2021-09-17,1669,1565,17,2642030,2589899,35288,16843,1.02183359992295,0.999824431165253,1.04407905388665,tn,32639588,8643587,41283175,43.1199,11.419,384912,
Tamil Nadu,2021-09-18,1653,1581,22,2643683,2591480,35310,16893,1.02654536659953,1.00453204844352,1.04879396291735,tn,32769868,8767996,41537864,43.292,11.5833,254689,
Tamil Nadu,2021-09-19,1697,1594,27,2645380,2593074,35337,16969,1.03429468717679,1.01225531522165,1.056568111656,tn,33726820,9276680,43003500,44.5562,12.2553,1465636,
Tamil Nadu,2021-09-20,1661,1623,23,2647041,2594697,35360,16984,1.02778542276509,1.00588865653947,1.04991468519958,tn,33850889,9359425,43210314,44.7201,12.3647,206814,
Tamil Nadu,2021-09-21,1647,1619,19,2648688,2596316,35379,16993,1.0159554320944,0.994251325146413,1.0378906285877,tn,33929171,9430672,43359843,44.8235,12.4588,149529,
Tamil Nadu,2021-09-22,1682,1627,21,2650370,2597943,35400,17027,1.01389626952109,0.992252948735668,1.03576985203881,tn,34015521,9492744,43508265,44.9376,12.5408,148422,
Tamil Nadu,2021-09-23,1745,1624,27,2652115,2599567,35427,17121,1.02246831724901,1.0007607613926,1.04440554833745,tn,34118728,9580398,43699126,45.074,12.6566,190861,
Tamil Nadu,2021-09-24,1733,1631,27,2653848,2601198,35454,17196,1.02275412176067,1.00108645252828,1.04465055385743,tn,34221002,9702501,43923503,45.2091,12.8179,224377,
Tamil Nadu,2021-09-25,1724,1635,22,2655572,2602833,35476,17263,1.02555644754356,1.00390934949318,1.04743124147268,tn,34320092,9832376,44152468,45.34,12.9895,228965,
Tamil Nadu,2021-09-26,1694,1658,14,2657266,2604491,35490,17285,1.02607250023597,1.00447360478071,1.04789795809716,tn,35449125,10700326,46149451,46.8315,14.1361,1996983,
Tamil Nadu,2021-09-27,1657,1662,19,2658923,2606153,35509,17261,1.01771818320139,0.996264028893512,1.03939771199302,tn,35590465,10817810,46408275,47.0183,14.2913,258824,
Tamil Nadu,2021-09-28,1630,1643,17,2660553,2607796,35526,17231,1.00011493455275,0.978889462534589,1.02156490087828,tn,35714117,10932685,46646802,47.1816,14.4431,238527,
Tamil Nadu,2021-09-29,1624,1639,24,2662177,2609435,35550,17192,0.98666063082854,0.965584872992556,1.00796076092166,tn,35834757,11036819,46871576,47.341,14.5806,224774,
Tamil Nadu,2021-09-30,1612,1626,28,2663789,2611061,35578,17150,0.975973587426773,0.954985293636308,0.997186847915956,tn,36011832,11195278,47207110,47.5749,14.79,335534,
Tamil Nadu,2021-10-01,1597,1623,25,2665386,2612684,35603,17099,0.969207180004313,0.948240962284167,0.990399473159129,tn,36169307,11353769,47523076,47.783,14.9994,315966,
Tamil Nadu,2021-10-02,1578,1607,24,2666964,2614291,35627,17046,0.965961725351132,0.944963886944776,0.987187095542667,tn,36259199,11438853,47698052,47.9017,15.1118,174976,
Tamil Nadu,2021-10-03,1531,1582,23,2668495,2615873,35650,16972,0.960893116898311,0.939876402207322,0.982138990471914,tn,37076731,12066795,49143526,48.9817,15.9413,1445474,
Tamil Nadu,2021-10-04,1467,1559,16,2669962,2617432,35666,16864,0.949417723572598,0.92844483195251,0.970621602987193,tn,37189005,12167438,49356443,49.1301,16.0743,212917,
Tamil Nadu,2021-10-05,1449,1548,16,2671411,2618980,35682,16749,0.938887895470156,0.917928274814532,0.960080826382335,tn,37286475,12267323,49553798,49.2588,16.2063,197355,
