place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths
Tamil Nadu,2020-08-09,5994,6020,119,296901,238638,4927
Tamil Nadu,2020-08-10,5914,6037,114,302815,244675,5041
Tamil Nadu,2020-08-11,5834,6005,118,308649,250680,5159
Tamil Nadu,2020-08-12,5871,5633,119,314520,256313,5278
Tamil Nadu,2020-08-13,5835,5146,119,320355,261459,5397
Tamil Nadu,2020-08-14,5890,5556,117,326245,267015,5514
Tamil Nadu,2020-08-15,5860,5236,127,332105,272251,5641
Tamil Nadu,2020-08-16,5950,6019,125,338055,278270,5766
Tamil Nadu,2020-08-17,5890,5667,120,343945,283937,5886
Tamil Nadu,2020-08-18,5709,5850,121,349654,289787,6007
Tamil Nadu,2020-08-19,5795,6384,116,355449,296171,6123
Tamil Nadu,2020-08-20,5986,5742,116,361435,301913,6239
Tamil Nadu,2020-08-21,5995,5764,101,367430,307677,6340
Tamil Nadu,2020-08-22,5980,5603,80,373410,313280,6420
Tamil Nadu,2020-08-23,5975,6047,97,379385,319327,6517
Tamil Nadu,2020-08-24,5967,6129,97,385352,325456,6614
Tamil Nadu,2020-08-25,5951,6998,107,391303,332454,6721
Tamil Nadu,2020-08-26,5958,5606,118,397261,338060,6839
Tamil Nadu,2020-08-27,5981,5870,109,403242,343930,6948
Tamil Nadu,2020-08-28,5996,5752,102,409238,349682,7050
Tamil Nadu,2020-08-29,6352,6045,87,415590,355727,7137
Tamil Nadu,2020-08-30,6495,6406,94,422085,362133,7231
Tamil Nadu,2020-08-31,5956,6008,91,428041,368141,7322
Tamil Nadu,2020-09-01,5928,6031,96,433969,374172,7418
Tamil Nadu,2020-09-02,5990,5891,98,439959,380063,7516
Tamil Nadu,2020-09-03,5892,6110,92,445851,386173,7608
Tamil Nadu,2020-09-04,5976,6334,79,451827,392507,7687
Tamil Nadu,2020-09-05,5870,5859,64,457697,398366,7751
Tamil Nadu,2020-09-06,5783,5820,85,463480,404186,7836
Tamil Nadu,2020-09-07,5776,5930,89,469256,410116,7925
Tamil Nadu,2020-09-08,5684,6599,87,474940,416715,8012
Tamil Nadu,2020-09-09,5584,6516,78,480524,423231,8090
Tamil Nadu,2020-09-10,5528,6185,64,486052,429416,8154
Tamil Nadu,2020-09-11,5519,6006,77,491571,435422,8231
Tamil Nadu,2020-09-12,5495,6227,76,497066,441649,8307
Tamil Nadu,2020-09-13,5693,5717,74,502759,447366,8381
Tamil Nadu,2020-09-14,5752,5799,53,508511,453165,8434
Tamil Nadu,2020-09-15,5697,5735,68,514208,458900,8502
Tamil Nadu,2020-09-16,5652,5768,57,519860,464668,8559
Tamil Nadu,2020-09-17,5560,5524,59,525420,470192,8618
Tamil Nadu,2020-09-18,5488,5525,67,530908,475717,8685
Tamil Nadu,2020-09-19,5569,5556,66,536477,481273,8751
Tamil Nadu,2020-09-20,5516,5206,60,541993,486479,8811
Tamil Nadu,2020-09-21,5344,5492,60,547337,491971,8871
Tamil Nadu,2020-09-22,5337,5406,76,552674,497377,8947
Tamil Nadu,2020-09-23,5325,5363,63,557999,502740,9010
Tamil Nadu,2020-09-24,5692,5470,66,563691,508210,9076
Tamil Nadu,2020-09-25,5679,5626,72,569370,513836,9148
Tamil Nadu,2020-09-26,5647,5612,85,575017,519448,9233
Tamil Nadu,2020-09-27,5791,5706,80,580808,525154,9313
Tamil Nadu,2020-09-28,5589,5554,70,586397,530708,9383
Tamil Nadu,2020-09-29,5546,5501,70,591943,536209,9453
Tamil Nadu,2020-09-30,5659,5610,67,597602,541819,9520
Tamil Nadu,2020-10-01,5688,5516,66,603290,547335,9586
Tamil Nadu,2020-10-02,5595,5603,67,608885,552938,9653
Tamil Nadu,2020-10-03,5622,5596,65,614507,558534,9718
Tamil Nadu,2020-10-04,5489,5558,66,619996,564092,9784
Tamil Nadu,2020-10-05,5395,5572,62,625391,569664,9846
Tamil Nadu,2020-10-06,5017,5548,71,630408,575212,9917
Tamil Nadu,2020-10-07,5447,5524,67,635855,580736,9984
Tamil Nadu,2020-10-08,5088,5718,68,640943,586454,10052
Tamil Nadu,2020-10-09,5185,5357,68,646128,591811,10120
Tamil Nadu,2020-10-10,5242,5222,67,651370,597033,10187
Tamil Nadu,2020-10-11,5015,5005,65,656385,602038,10252
Tamil Nadu,2020-10-12,4879,5165,62,661264,607203,10314
Tamil Nadu,2020-10-13,4666,5117,57,665930,612320,10371
Tamil Nadu,2020-10-14,4462,5083,52,670392,617403,10423
Tamil Nadu,2020-10-15,4410,5055,49,674802,622458,10472
Tamil Nadu,2020-10-16,4389,5245,60,679191,627703,10532
Tamil Nadu,2020-10-17,4295,5005,54,683486,632708,10586
Tamil Nadu,2020-10-18,3914,4929,56,687400,637637,10642
Tamil Nadu,2020-10-19,3536,4515,52,690936,642152,10694
Tamil Nadu,2020-10-20,3094,4403,47,694030,646555,10741
Tamil Nadu,2020-10-21,3086,4301,39,697116,650856,10780
Tamil Nadu,2020-10-22,3077,4314,45,700193,655170,10825
Tamil Nadu,2020-10-23,3057,4262,33,703250,659432,10858
Tamil Nadu,2020-10-24,2886,4024,35,706136,663456,10893
Tamil Nadu,2020-10-25,2869,4019,31,709005,667475,10924
Tamil Nadu,2020-10-26,2708,4014,32,711713,671489,10956
Tamil Nadu,2020-10-27,2522,4029,27,714235,675518,10983
Tamil Nadu,2020-10-28,2516,3859,35,716751,679377,11018
Tamil Nadu,2020-10-29,2652,4087,35,719403,683464,11053
Tamil Nadu,2020-10-30,2608,3924,38,722011,687388,11091
Tamil Nadu,2020-10-31,2511,3848,31,724522,691236,11122
Tamil Nadu,2020-11-01,2504,3644,30,727026,694880,11152
Tamil Nadu,2020-11-02,2481,3940,31,729507,698820,11183
Tamil Nadu,2020-11-03,2435,2707,31,731942,701527,11214
Tamil Nadu,2020-11-04,2487,2504,30,734429,704031,11244
Tamil Nadu,2020-11-05,2348,2413,28,736777,706444,11272
Tamil Nadu,2020-11-06,2370,2402,27,739147,708846,11299
Tamil Nadu,2020-11-07,2341,2352,25,741488,711198,11324
Tamil Nadu,2020-11-08,2334,2386,20,743822,713584,11344
Tamil Nadu,2020-11-09,2257,2308,18,746079,715892,11362
Tamil Nadu,2020-11-10,2146,2237,25,748225,718129,11387
Tamil Nadu,2020-11-11,2184,2210,28,750409,720339,11415
Tamil Nadu,2020-11-12,2112,2347,25,752521,722686,11440
Tamil Nadu,2020-11-13,1939,2572,14,754460,725258,11454
Tamil Nadu,2020-11-14,1912,2494,12,756372,727752,11466
Tamil Nadu,2020-11-15,1819,2520,12,758191,730272,11478
Tamil Nadu,2020-11-16,1725,2384,17,759916,732656,11495
Tamil Nadu,2020-11-17,1652,2314,18,761568,734970,11513
Tamil Nadu,2020-11-18,1714,2311,18,763282,737281,11531
Tamil Nadu,2020-11-19,1707,2251,19,764989,739532,11550
Tamil Nadu,2020-11-20,1688,2173,18,766677,741705,11568
Tamil Nadu,2020-11-21,1663,2133,18,768340,743838,11586
Tamil Nadu,2020-11-22,1655,2010,19,769995,745848,11605
Tamil Nadu,2020-11-23,1624,1904,17,771619,747752,11622
Tamil Nadu,2020-11-24,1557,1910,17,773176,749662,11639
Tamil Nadu,2020-11-25,1534,1873,16,774710,751535,11655
Tamil Nadu,2020-11-26,1464,1797,14,776174,753332,11669
Tamil Nadu,2020-11-27,1442,1494,12,777616,754826,11681
Tamil Nadu,2020-11-28,1430,1453,13,779046,756279,11694
Tamil Nadu,2020-11-29,1459,1471,9,780505,757750,11703
Tamil Nadu,2020-11-30,1410,1456,9,781915,759206,11712
Tamil Nadu,2020-12-01,1404,1411,10,783319,760617,11722
Tamil Nadu,2020-12-02,1428,1398,11,784747,762015,11733
Tamil Nadu,2020-12-03,1416,1413,14,786163,763428,11747
Tamil Nadu,2020-12-04,1391,1426,15,787554,764854,11762
Tamil Nadu,2020-12-05,1366,1407,15,788920,766261,11777
Tamil Nadu,2020-12-06,1320,1398,16,790240,767659,11793
Tamil Nadu,2020-12-07,1312,1389,16,791552,769048,11809
Tamil Nadu,2020-12-08,1236,1330,13,792788,770378,11822
Tamil Nadu,2020-12-09,1232,1315,14,794020,771693,11836
Tamil Nadu,2020-12-10,1220,1302,17,795240,772995,11853
Tamil Nadu,2020-12-11,1235,1311,17,796475,774306,11870
Tamil Nadu,2020-12-12,1218,1296,13,797693,775602,11883
Tamil Nadu,2020-12-13,1195,1276,12,798888,776878,11895
Tamil Nadu,2020-12-14,1141,1203,14,800029,778081,11909
Tamil Nadu,2020-12-15,1132,1210,10,801161,779291,11919
Tamil Nadu,2020-12-16,1181,1240,12,802342,780531,11931
Tamil Nadu,2020-12-17,1174,1214,11,803516,781745,11942
Tamil Nadu,2020-12-18,1134,1170,12,804650,782915,11954
Tamil Nadu,2020-12-19,1127,1202,14,805777,784117,11968
Tamil Nadu,2020-12-20,1114,1198,15,806891,785315,11983
Tamil Nadu,2020-12-21,1071,1157,12,807962,786472,11995
Tamil Nadu,2020-12-22,1052,1139,17,809014,787611,12012
Tamil Nadu,2020-12-23,1066,1131,12,810080,788742,12024
Tamil Nadu,2020-12-24,1035,1120,12,811115,789862,12036
Tamil Nadu,2020-12-25,1027,1103,12,812142,790965,12048
Tamil Nadu,2020-12-26,1019,1098,11,813161,792063,12059
Tamil Nadu,2020-12-27,1009,1091,10,814170,793154,12069
Tamil Nadu,2020-12-28,1005,1074,11,815175,794228,12080
Tamil Nadu,2020-12-29,957,1065,12,816132,795293,12092
Tamil Nadu,2020-12-30,945,1060,17,817077,796353,12109
Tamil Nadu,2020-12-31,937,1038,13,818014,797391,12122
Tamil Nadu,2021-01-01,921,1029,13,818935,798420,12135
Tamil Nadu,2021-01-02,910,1007,11,819845,799427,12146
Tamil Nadu,2021-01-03,867,1002,10,820712,800429,12156
Tamil Nadu,2021-01-04,838,985,10,821550,801414,12166
Tamil Nadu,2021-01-05,820,971,11,822370,802385,12177
Tamil Nadu,2021-01-06,811,943,11,823181,803328,12188
Tamil Nadu,2021-01-07,805,911,12,823986,804239,12200
Tamil Nadu,2021-01-08,790,897,8,824776,805136,12208
Tamil Nadu,2021-01-09,761,882,7,825537,806018,12215
Tamil Nadu,2021-01-10,724,857,7,826261,806875,12222
Tamil Nadu,2021-01-11,682,869,6,826943,807744,12228
Tamil Nadu,2021-01-12,671,827,8,827614,808571,12236
Tamil Nadu,2021-01-13,673,821,6,828287,809392,12242
Tamil Nadu,2021-01-14,665,826,4,828952,810218,12246
Tamil Nadu,2021-01-15,621,805,5,829573,811023,12251
Tamil Nadu,2021-01-16,610,775,6,830183,811798,12257
Tamil Nadu,2021-01-17,589,770,7,830772,812568,12264
Tamil Nadu,2021-01-18,551,758,8,831323,813326,12272
Tamil Nadu,2021-01-19,543,772,9,831866,814098,12281
Tamil Nadu,2021-01-20,549,713,9,832415,814811,12290
Tamil Nadu,2021-01-21,596,705,9,833011,815516,12299
Tamil Nadu,2021-01-22,574,689,8,833585,816205,12307
Tamil Nadu,2021-01-23,586,673,2,834171,816878,12309
Tamil Nadu,2021-01-24,569,642,7,834740,817520,12316
Tamil Nadu,2021-01-25,540,627,4,835280,818147,12320
Tamil Nadu,2021-01-26,523,595,5,835803,818742,12325
Tamil Nadu,2021-01-27,512,564,8,836315,819306,12333
Tamil Nadu,2021-01-28,503,544,6,836818,819850,12339
Tamil Nadu,2021-01-29,509,531,6,837327,820381,12345
Tamil Nadu,2021-01-30,505,526,5,837832,820907,12350
Tamil Nadu,2021-01-31,508,523,6,838340,821430,12356
Tamil Nadu,2021-02-01,502,517,7,838842,821947,12363
Tamil Nadu,2021-02-02,510,521,4,839352,822468,12367
Tamil Nadu,2021-02-03,514,533,4,839866,823001,12371
Tamil Nadu,2021-02-04,494,517,4,840360,823518,12375
Tamil Nadu,2021-02-05,489,506,4,840849,824024,12379
Tamil Nadu,2021-02-06,477,503,3,841326,824527,12382
Tamil Nadu,2021-02-07,471,498,1,841797,825025,12383
Tamil Nadu,2021-02-08,464,495,4,842261,825520,12387
Tamil Nadu,2021-02-09,469,491,4,842730,826011,12391
Tamil Nadu,2021-02-10,479,493,5,843209,826504,12396
Tamil Nadu,2021-02-11,481,490,6,843690,826994,12402
Tamil Nadu,2021-02-12,483,486,6,844173,827480,12408
Tamil Nadu,2021-02-13,477,482,5,844650,827962,12413
Tamil Nadu,2021-02-14,470,479,6,845120,828441,12419
Tamil Nadu,2021-02-15,455,477,6,845575,828918,12425
Tamil Nadu,2021-02-16,451,470,7,846026,829388,12432
Tamil Nadu,2021-02-17,454,462,6,846480,829850,12438
Tamil Nadu,2021-02-18,457,470,6,846937,830320,12444
Tamil Nadu,2021-02-19,448,467,7,847385,830787,12451
Tamil Nadu,2021-02-20,438,459,6,847823,831246,12457
Tamil Nadu,2021-02-21,452,460,3,848275,831706,12460
Tamil Nadu,2021-02-22,449,461,6,848724,832167,12466
Tamil Nadu,2021-02-23,442,453,6,849166,832620,12472
Tamil Nadu,2021-02-24,463,469,6,849629,833089,12478
Tamil Nadu,2021-02-25,467,471,5,850096,833560,12483
Tamil Nadu,2021-02-26,481,483,5,850577,834043,12488
Tamil Nadu,2021-02-27,486,491,5,851063,834534,12493
Tamil Nadu,2021-02-28,479,490,3,851542,835024,12496
Tamil Nadu,2021-03-01,474,482,5,852016,835506,12501
Tamil Nadu,2021-03-02,462,473,1,852478,835979,12502
Tamil Nadu,2021-03-03,489,494,2,852967,836473,12504
Tamil Nadu,2021-03-04,482,490,4,853449,836963,12508
Tamil Nadu,2021-03-05,543,562,5,853992,837525,12513
Tamil Nadu,2021-03-06,562,560,4,854554,838085,12517
Tamil Nadu,2021-03-07,567,521,1,855121,838606,12518
Tamil Nadu,2021-03-08,556,532,3,855677,839138,12521
Tamil Nadu,2021-03-09,569,510,4,856246,839648,12525
Tamil Nadu,2021-03-10,671,532,5,856917,840180,12530
Tamil Nadu,2021-03-11,685,543,5,857602,840723,12535
Tamil Nadu,2021-03-12,670,527,4,858272,841250,12539
Tamil Nadu,2021-03-13,695,512,4,858967,841762,12543
Tamil Nadu,2021-03-14,759,547,4,859726,842309,12547
Tamil Nadu,2021-03-15,836,553,4,860562,842862,12551
Tamil Nadu,2021-03-16,867,561,5,861429,843423,12556
Tamil Nadu,2021-03-17,945,576,8,862374,843999,12564
Tamil Nadu,2021-03-18,989,569,9,863363,844568,12573
Tamil Nadu,2021-03-19,1087,610,9,864450,845178,12582
Tamil Nadu,2021-03-20,1243,634,8,865693,845812,12590
Tamil Nadu,2021-03-21,1289,668,9,866982,846480,12599
Tamil Nadu,2021-03-22,1385,659,10,868367,847139,12609
Tamil Nadu,2021-03-23,1437,902,9,869804,848041,12618
Tamil Nadu,2021-03-24,1636,1023,12,871440,849064,12630
Tamil Nadu,2021-03-25,1779,1027,11,873219,850091,12641
Tamil Nadu,2021-03-26,1971,1131,9,875190,851222,12650
Tamil Nadu,2021-03-27,2089,1241,9,877279,852463,12659
Tamil Nadu,2021-03-28,2194,1270,11,879473,853733,12670
Tamil Nadu,2021-03-29,2279,1352,14,881752,855085,12684
Tamil Nadu,2021-03-30,2342,1463,16,884094,856548,12700
Tamil Nadu,2021-03-31,2579,1527,19,886673,858075,12719
Tamil Nadu,2021-04-01,2817,1634,19,889490,859709,12738
Tamil Nadu,2021-04-02,3290,1715,12,892780,861424,12750
Tamil Nadu,2021-04-03,3446,1834,14,896226,863258,12764
Tamil Nadu,2021-04-04,3581,1813,14,899807,865071,12778
Tamil Nadu,2021-04-05,3672,1842,11,903479,866913,12789
Tamil Nadu,2021-04-06,3645,1809,15,907124,868722,12804
Tamil Nadu,2021-04-07,3986,1824,17,911110,870546,12821
Tamil Nadu,2021-04-08,4276,1869,19,915386,872415,12840
Tamil Nadu,2021-04-09,5441,1890,23,920827,874305,12863
Tamil Nadu,2021-04-10,5989,1952,23,926816,876257,12886
Tamil Nadu,2021-04-11,6618,2314,22,933434,878571,12908
Tamil Nadu,2021-04-12,6711,2339,19,940145,880910,12927
Tamil Nadu,2021-04-13,6984,3289,18,947129,884199,12945
Tamil Nadu,2021-04-14,7819,3464,25,954948,887663,12970
Tamil Nadu,2021-04-15,7987,4176,29,962935,891839,12999
Tamil Nadu,2021-04-16,8449,4920,33,971384,896759,13032
Tamil Nadu,2021-04-17,9344,5263,39,980728,902022,13071
Tamil Nadu,2021-04-18,10723,5925,42,991451,907947,13113
Tamil Nadu,2021-04-19,10941,6172,44,1002392,914119,13157
Tamil Nadu,2021-04-20,10986,6250,48,1013378,920369,13205
Tamil Nadu,2021-04-21,11681,7071,53,1025059,927440,13258
Tamil Nadu,2021-04-22,12652,7526,59,1037711,934966,13317
Tamil Nadu,2021-04-23,13776,8078,78,1051487,943044,13395
Tamil Nadu,2021-04-24,14842,9142,80,1066329,952186,13475
Tamil Nadu,2021-04-25,15659,11065,82,1081988,963251,13557
Tamil Nadu,2021-04-26,15684,13625,94,1097672,976876,13651
Tamil Nadu,2021-04-27,15830,14043,77,1113502,990919,13728
Tamil Nadu,2021-04-28,16665,15114,98,1130167,1006033,13826
Tamil Nadu,2021-04-29,17897,15542,107,1148064,1021575,13933
Tamil Nadu,2021-04-30,18692,16007,113,1166756,1037582,14046
Tamil Nadu,2021-05-01,19588,17164,147,1186344,1054746,14193
Tamil Nadu,2021-05-02,20768,17576,153,1207112,1072322,14346
Tamil Nadu,2021-05-03,20952,18016,122,1228064,1090338,14468
Tamil Nadu,2021-05-04,21228,19112,144,1249292,1109450,14612
Tamil Nadu,2021-05-05,23310,20062,167,1272602,1129512,14779
Tamil Nadu,2021-05-06,24898,21546,195,1297500,1151058,14974
Tamil Nadu,2021-05-07,26465,22381,197,1323965,1173439,15171
Tamil Nadu,2021-05-08,27397,23110,241,1351362,1196549,15412
Tamil Nadu,2021-05-09,28897,23515,236,1380259,1220064,15648
Tamil Nadu,2021-05-10,28978,20904,232,1409237,1240968,15880
Tamil Nadu,2021-05-11,29272,19182,298,1438509,1260150,16178
Tamil Nadu,2021-05-12,30355,19508,293,1468864,1279658,16471
Tamil Nadu,2021-05-13,30621,19287,297,1499485,1298945,16768
Tamil Nadu,2021-05-14,31892,20037,288,1531377,1318982,17056
Tamil Nadu,2021-05-15,33658,20905,303,1565035,1339887,17359
Tamil Nadu,2021-05-16,33181,21317,311,1598216,1361204,17670
Tamil Nadu,2021-05-17,33075,20486,335,1631291,1381690,18005
Tamil Nadu,2021-05-18,33059,21362,364,1664350,1403052,18369
Tamil Nadu,2021-05-19,34875,23863,365,1699225,1426915,18734
Tamil Nadu,2021-05-20,35579,25368,397,1734804,1452283,19131
Tamil Nadu,2021-05-21,36184,24478,467,1770988,1476761,19598
Tamil Nadu,2021-05-22,35873,25776,448,1806861,1502537,20046
Tamil Nadu,2021-05-23,35483,25196,422,1842344,1527733,20468
Tamil Nadu,2021-05-24,34867,27026,404,1877211,1554759,20872
Tamil Nadu,2021-05-25,34285,28745,468,1911496,1583504,21340
Tamil Nadu,2021-05-26,33764,29717,475,1945260,1613221,21815
Tamil Nadu,2021-05-27,33361,30063,474,1978621,1643284,22289
Tamil Nadu,2021-05-28,31079,31255,486,2009700,1674539,22775
Tamil Nadu,2021-05-29,30016,31759,486,2039716,1706298,23261
Tamil Nadu,2021-05-30,28864,32982,493,2068580,1739280,23754
Tamil Nadu,2021-05-31,27936,31223,478,2096516,1770503,24232
Tamil Nadu,2021-06-01,26513,31673,490,2123029,1802176,24722
Tamil Nadu,2021-06-02,25317,32263,483,2148346,1834439,25205
Tamil Nadu,2021-06-03,24405,32221,460,2172751,1866660,25665
Tamil Nadu,2021-06-04,22651,33646,463,2195402,1900306,26128
Tamil Nadu,2021-06-05,21410,32472,443,2216812,1932778,26571
Tamil Nadu,2021-06-06,20421,33161,434,2237233,1965939,27005
Tamil Nadu,2021-06-07,19448,31360,351,2256681,1997299,27356
Tamil Nadu,2021-06-08,18023,31045,409,2274704,2028344,27765
Tamil Nadu,2021-06-09,17321,31253,405,2292025,2059597,28170
Tamil Nadu,2021-06-10,16813,32049,358,2308838,2091646,28528
Tamil Nadu,2021-06-11,15759,29243,378,2324597,2120889,28906
Tamil Nadu,2021-06-12,15108,27463,374,2339705,2148352,29280
Tamil Nadu,2021-06-13,14016,25895,267,2353721,2174247,29547
Tamil Nadu,2021-06-14,12772,25561,254,2366493,2199808,29801
Tamil Nadu,2021-06-15,11805,23207,267,2378298,2223015,30068
Tamil Nadu,2021-06-16,10448,21058,270,2388746,2244073,30338
Tamil Nadu,2021-06-17,9118,22720,210,2397864,2266793,30548
Tamil Nadu,2021-06-18,8633,19860,287,2406497,2286653,30835
Tamil Nadu,2021-06-19,8183,18232,180,2414680,2304885,31015
Tamil Nadu,2021-06-20,7817,17043,182,2422497,2321928,31197
Tamil Nadu,2021-06-21,7427,15281,189,2429924,2337209,31386
Tamil Nadu,2021-06-22,6895,11144,194,2436819,2348353,31580
Tamil Nadu,2021-06-23,6596,10432,166,2443415,2358785,31746
Tamil Nadu,2021-06-24,6162,9046,155,2449577,2367831,31901
Tamil Nadu,2021-06-25,5755,8132,150,2455332,2375963,32051
Tamil Nadu,2021-06-26,5415,7661,148,2460747,2383624,32199
Tamil Nadu,2021-06-27,5127,7159,91,2465874,2390783,32290
Tamil Nadu,2021-06-28,4804,6553,98,2470678,2397336,32388
Tamil Nadu,2021-06-29,4512,6013,118,2475190,2403349,32506
Tamil Nadu,2021-06-30,4506,5537,113,2479696,2408886,32619
Tamil Nadu,2021-07-01,4481,5044,102,2484177,2413930,32721
Tamil Nadu,2021-07-02,4230,4952,97,2488407,2418882,32818
Tamil Nadu,2021-07-03,4013,4724,115,2492420,2423606,32933
Tamil Nadu,2021-07-04,3867,4382,72,2496287,2427988,33005
Tamil Nadu,2021-07-05,3715,4029,54,2500002,2432017,33059
Tamil Nadu,2021-07-06,3479,3855,73,2503481,2435872,33132
Tamil Nadu,2021-07-07,3367,3704,64,2506848,2439576,33196
Tamil Nadu,2021-07-08,3211,3565,57,2510059,2443141,33253
Tamil Nadu,2021-07-09,3039,3411,69,2513098,2446552,33322
Tamil Nadu,2021-07-10,2913,3321,49,2516011,2449873,33371
Tamil Nadu,2021-07-11,2775,3188,47,2518786,2453061,33418
Tamil Nadu,2021-07-12,2652,3104,36,2521438,2456165,33454
Tamil Nadu,2021-07-13,2505,3058,48,2523943,2459223,33502
Tamil Nadu,2021-07-14,2458,3021,55,2526401,2462244,33557
Tamil Nadu,2021-07-15,2405,3006,49,2528806,2465250,33606
Tamil Nadu,2021-07-16,2312,2986,46,2531118,2468236,33652
Tamil Nadu,2021-07-17,2205,2802,43,2533323,2471038,33695
Tamil Nadu,2021-07-18,2079,2743,29,2535402,2473781,33724
Tamil Nadu,2021-07-19,1971,2558,28,2537373,2476339,33752
Tamil Nadu,2021-07-20,1904,2439,30,2539277,2478778,33782
Tamil Nadu,2021-07-21,1891,2423,27,2541168,2481201,33809
Tamil Nadu,2021-07-22,1872,2475,29,2543040,2483676,33838
Tamil Nadu,2021-07-23,1830,2516,24,2544870,2486192,33862
Tamil Nadu,2021-07-24,1819,2583,27,2546689,2488775,33889
Tamil Nadu,2021-07-25,1808,2447,22,2548497,2491222,33911
Tamil Nadu,2021-07-26,1785,2361,26,2550282,2493583,33937
Tamil Nadu,2021-07-27,1767,2312,29,2552049,2495895,33966
Tamil Nadu,2021-07-28,1756,2394,29,2553805,2498289,33995
Tamil Nadu,2021-07-29,1859,2145,28,2555664,2500434,34023
Tamil Nadu,2021-07-30,1947,2193,27,2557611,2502627,34050
Tamil Nadu,2021-07-31,1986,2178,26,2559597,2504805,34076
Tamil Nadu,2021-08-01,1990,2156,26,2561587,2506961,34102
Tamil Nadu,2021-08-02,1957,2068,28,2563544,2509029,34130
Tamil Nadu,2021-08-03,1908,2047,29,2565452,2511076,34159
Tamil Nadu,2021-08-04,1949,2011,38,2567401,2513087,34197
Tamil Nadu,2021-08-05,1997,1943,33,2569398,2515030,34230
Tamil Nadu,2021-08-06,1985,1908,30,2571383,2516938,34260
Tamil Nadu,2021-08-07,1969,1839,29,2573352,2518777,34289
Tamil Nadu,2021-08-08,1956,1807,28,2575308,2520584,34317
Tamil Nadu,2021-08-09,1929,1886,23,2577237,2522470,34340
Tamil Nadu,2021-08-10,1893,1930,27,2579130,2524400,34367
Tamil Nadu,2021-08-11,1964,1917,28,2581094,2526317,34395
Tamil Nadu,2021-08-12,1942,1892,33,2583036,2528209,34428
Tamil Nadu,2021-08-13,1933,1887,34,2584969,2530096,34462
Tamil Nadu,2021-08-14,1916,1866,34,2586885,2531962,34496
Tamil Nadu,2021-08-15,1896,1842,23,2588781,2533804,34519
Tamil Nadu,2021-08-16,1851,1911,28,2590632,2535715,34547
Tamil Nadu,2021-08-17,1804,1917,32,2592436,2537632,34579
Tamil Nadu,2021-08-18,1797,1908,31,2594233,2539540,34610
Tamil Nadu,2021-08-19,1702,1892,29,2595935,2541432,34639
Tamil Nadu,2021-08-20,1668,1887,24,2597603,2543319,34663
Tamil Nadu,2021-08-21,1652,1859,23,2599255,2545178,34686
Tamil Nadu,2021-08-22,1630,1827,23,2600885,2547005,34709
Tamil Nadu,2021-08-23,1604,1863,25,2602489,2548868,34734
Tamil Nadu,2021-08-24,1585,1842,27,2604074,2550710,34761
Tamil Nadu,2021-08-25,1573,1797,27,2605647,2552507,34788
Tamil Nadu,2021-08-26,1559,1816,26,2607206,2554323,34814
Tamil Nadu,2021-08-27,1542,1793,21,2608748,2556116,34835
Tamil Nadu,2021-08-28,1551,1768,21,2610299,2557884,34856
Tamil Nadu,2021-08-29,1538,1753,22,2611837,2559637,34878
Tamil Nadu,2021-08-30,1523,1739,21,2613360,2561376,34899
Tamil Nadu,2021-08-31,1512,1725,22,2614872,2563101,34921
Tamil Nadu,2021-09-01,1509,1719,20,2616381,2564820,34941
Tamil Nadu,2021-09-02,1562,1684,20,2617943,2566504,34961
Tamil Nadu,2021-09-03,1568,1657,19,2619511,2568161,34980
Tamil Nadu,2021-09-04,1575,1610,20,2621086,2569771,35000
Tamil Nadu,2021-09-05,1592,1607,18,2622678,2571378,35018
Tamil Nadu,2021-09-06,1556,1564,18,2624234,2572942,35036
Tamil Nadu,2021-09-07,1544,1576,19,2625778,2574518,35055
Tamil Nadu,2021-09-08,1587,1594,18,2627365,2576112,35073
Tamil Nadu,2021-09-09,1596,1534,21,2628961,2577646,35094
Tamil Nadu,2021-09-10,1631,1523,25,2630592,2579169,35119
Tamil Nadu,2021-09-11,1639,1517,27,2632231,2580686,35146
Tamil Nadu,2021-09-12,1608,1512,22,2633839,2582198,35168
Tamil Nadu,2021-09-13,1580,1509,22,2635419,2583707,35190
Tamil Nadu,2021-09-14,1591,1537,27,2637010,2585244,35217
Tamil Nadu,2021-09-15,1658,1542,29,2638668,2586786,35246
Tamil Nadu,2021-09-16,1693,1548,25,2640361,2588334,35271
Tamil Nadu,2021-09-17,1669,1565,17,2642030,2589899,35288
Tamil Nadu,2021-09-18,1653,1581,22,2643683,2591480,35310
Tamil Nadu,2021-09-19,1697,1594,27,2645380,2593074,35337
Tamil Nadu,2021-09-20,1661,1623,23,2647041,2594697,35360
Tamil Nadu,2021-09-21,1647,1619,19,2648688,2596316,35379
Tamil Nadu,2021-09-22,1682,1627,21,2650370,2597943,35400
Tamil Nadu,2021-09-23,1745,1624,27,2652115,2599567,35427
Tamil Nadu,2021-09-24,1733,1631,27,2653848,2601198,35454
Tamil Nadu,2021-09-25,1724,1635,22,2655572,2602833,35476
Tamil Nadu,2021-09-26,1694,1658,14,2657266,2604491,35490
Tamil Nadu,2021-09-27,1657,1662,19,2658923,2606153,35509
Tamil Nadu,2021-09-28,1630,1643,17,2660553,2607796,35526
Tamil Nadu,2021-09-29,1624,1639,24,2662177,2609435,35550
Tamil Nadu,2021-09-30,1612,1626,28,2663789,2611061,35578
