Date	State	Cases	Recovered	Deaths	Name
2020-05-13	ap	2137	1142	47	Andhra Pradesh
2020-05-14	ap	2205	1192	48	Andhra Pradesh
2020-05-15	ap	2307	1252	48	Andhra Pradesh
2020-05-16	ap	2355	1353	49	Andhra Pradesh
2020-05-17	ap	2380	1456	50	Andhra Pradesh
2020-05-18	ap	2432	1552	50	Andhra Pradesh
2020-05-19	ap	2489	1621	52	Andhra Pradesh
2020-05-20	ap	2560	1664	53	Andhra Pradesh
2020-05-21	ap	2605	1705	54	Andhra Pradesh
2020-05-22	ap	2667	1731	55	Andhra Pradesh
2020-05-23	ap	2714	1779	56	Andhra Pradesh
2020-05-24	ap	2780	1841	56	Andhra Pradesh
2020-05-25	ap	2886	1892	56	Andhra Pradesh
2020-05-26	ap	2983	2017	57	Andhra Pradesh
2020-05-27	ap	3117	2065	58	Andhra Pradesh
2020-05-28	ap	3245	2133	59	Andhra Pradesh
2020-05-29	ap	3330	2234	60	Andhra Pradesh
2020-05-30	ap	3461	2289	60	Andhra Pradesh
2020-05-31	ap	3571	2340	62	Andhra Pradesh
2020-06-01	ap	3676	2374	64	Andhra Pradesh
2020-06-02	ap	3791	2414	64	Andhra Pradesh
2020-06-03	ap	3971	2464	68	Andhra Pradesh
2020-06-04	ap	4112	2529	71	Andhra Pradesh
2020-06-05	ap	4250	2565	73	Andhra Pradesh
2020-06-06	ap	4460	2640	73	Andhra Pradesh
2020-06-07	ap	4659	2669	75	Andhra Pradesh
2020-06-08	ap	4813	2711	75	Andhra Pradesh
2020-06-09	ap	4882	2759	77	Andhra Pradesh
2020-06-10	ap	5247	2869	78	Andhra Pradesh
2020-06-11	ap	5429	2968	80	Andhra Pradesh
2020-06-12	ap	5636	3091	80	Andhra Pradesh
2020-06-13	ap	5858	3185	82	Andhra Pradesh
2020-06-14	ap	6152	3316	84	Andhra Pradesh
2020-06-15	ap	6456	3385	86	Andhra Pradesh
2020-06-16	ap	6720	3513	88	Andhra Pradesh
2020-06-17	ap	7071	3641	90	Andhra Pradesh
2020-06-18	ap	7496	3772	92	Andhra Pradesh
2020-06-19	ap	7961	3905	96	Andhra Pradesh
2020-06-20	ap	8452	4111	101	Andhra Pradesh
2020-06-21	ap	8929	4307	106	Andhra Pradesh
2020-06-22	ap	9372	4435	111	Andhra Pradesh
2020-06-23	ap	9834	4592	119	Andhra Pradesh
2020-06-24	ap	10331	4779	129	Andhra Pradesh
2020-06-25	ap	10884	4988	136	Andhra Pradesh
2020-06-26	ap	11489	5196	146	Andhra Pradesh
2020-06-27	ap	12285	5480	157	Andhra Pradesh
2020-06-28	ap	13098	5908	169	Andhra Pradesh
2020-06-29	ap	13891	6232	180	Andhra Pradesh
2020-06-30	ap	14595	6511	187	Andhra Pradesh
2020-07-01	ap	15252	6988	193	Andhra Pradesh
2020-07-02	ap	16097	7313	198	Andhra Pradesh
2020-07-03	ap	16934	7632	206	Andhra Pradesh
2020-07-04	ap	17699	8008	218	Andhra Pradesh
2020-07-05	ap	18697	8422	232	Andhra Pradesh
2020-07-06	ap	20019	8920	239	Andhra Pradesh
2020-07-07	ap	21197	9745	252	Andhra Pradesh
2020-07-08	ap	22259	11101	264	Andhra Pradesh
2020-07-09	ap	23814	12154	277	Andhra Pradesh
2020-07-10	ap	25422	13194	292	Andhra Pradesh
2020-07-11	ap	27235	14393	309	Andhra Pradesh
2020-07-12	ap	29168	15412	328	Andhra Pradesh
2020-07-13	ap	31103	16464	365	Andhra Pradesh
2020-07-14	ap	33019	17467	408	Andhra Pradesh
2020-07-15	ap	35451	18378	452	Andhra Pradesh
2020-07-16	ap	38044	19393	492	Andhra Pradesh
2020-07-17	ap	40646	20298	534	Andhra Pradesh
2020-07-18	ap	44609	21763	586	Andhra Pradesh
2020-07-19	ap	49650	22890	642	Andhra Pradesh
2020-07-20	ap	53724	24228	696	Andhra Pradesh
2020-07-21	ap	58668	25574	758	Andhra Pradesh
2020-07-22	ap	64713	32127	823	Andhra Pradesh
2020-07-23	ap	72711	37555	884	Andhra Pradesh
2020-07-24	ap	80858	39935	933	Andhra Pradesh
2020-07-25	ap	88671	43255	985	Andhra Pradesh
2020-07-26	ap	96298	46301	1041	Andhra Pradesh
2020-07-27	ap	102349	49558	1090	Andhra Pradesh
2020-07-28	ap	110297	52622	1148	Andhra Pradesh
2020-07-29	ap	120390	55406	1213	Andhra Pradesh
2020-07-30	ap	130557	60024	1281	Andhra Pradesh
2020-07-31	ap	140933	63864	1349	Andhra Pradesh
2020-08-01	ap	150209	76614	1407	Andhra Pradesh
2020-08-02	ap	158764	82886	1474	Andhra Pradesh
2020-08-03	ap	166586	88672	1537	Andhra Pradesh
2020-08-04	ap	176333	95625	1604	Andhra Pradesh
2020-08-05	ap	186461	104354	1681	Andhra Pradesh
2020-08-06	ap	196789	112870	1753	Andhra Pradesh
2020-08-07	ap	206960	120464	1842	Andhra Pradesh
2020-08-08	ap	217040	129615	1939	Andhra Pradesh
2020-08-09	ap	227860	138712	2036	Andhra Pradesh
2020-08-10	ap	235525	145636	2116	Andhra Pradesh
2020-08-11	ap	244549	154749	2203	Andhra Pradesh
2020-08-12	ap	254146	161425	2296	Andhra Pradesh
2020-08-13	ap	264142	170924	2378	Andhra Pradesh
2020-08-14	ap	273085	180703	2475	Andhra Pradesh
2020-08-15	ap	281817	191117	2562	Andhra Pradesh
2020-08-16	ap	289829	201234	2650	Andhra Pradesh
2020-08-17	ap	296609	209100	2732	Andhra Pradesh
2020-08-18	ap	306261	218311	2820	Andhra Pradesh
2020-08-19	ap	316003	226372	2906	Andhra Pradesh
2020-08-20	ap	325396	235218	3001	Andhra Pradesh
2020-08-21	ap	334940	244045	3092	Andhra Pradesh
2020-08-22	ap	345216	252638	3189	Andhra Pradesh
2020-08-23	ap	353111	260087	3282	Andhra Pradesh
2020-08-24	ap	361712	268828	3368	Andhra Pradesh
2020-08-25	ap	371639	278247	3460	Andhra Pradesh
2020-08-26	ap	382469	286720	3541	Andhra Pradesh
2020-08-27	ap	393090	295248	3633	Andhra Pradesh
2020-08-28	ap	403616	303711	3714	Andhra Pradesh
2020-08-29	ap	414164	312687	3796	Andhra Pradesh
2020-08-30	ap	424767	321754	3884	Andhra Pradesh
2020-08-31	ap	434771	330526	3969	Andhra Pradesh
2020-09-01	ap	445139	339876	4053	Andhra Pradesh
2020-09-02	ap	455531	348330	4125	Andhra Pradesh
2020-09-03	ap	465730	357829	4200	Andhra Pradesh
2020-09-04	ap	476506	370163	4276	Andhra Pradesh
2020-09-05	ap	487331	382104	4347	Andhra Pradesh
2020-09-06	ap	498125	394019	4417	Andhra Pradesh
2020-09-07	ap	506493	404074	4487	Andhra Pradesh
2020-09-08	ap	517094	415765	4560	Andhra Pradesh
2020-09-09	ap	527512	425607	4634	Andhra Pradesh
2020-09-10	ap	537687	435647	4702	Andhra Pradesh
2020-09-11	ap	547686	446716	4779	Andhra Pradesh
2020-09-12	ap	557587	457008	4846	Andhra Pradesh
2020-09-13	ap	567123	467139	4912	Andhra Pradesh
2020-09-14	ap	575079	476903	4972	Andhra Pradesh
2020-09-15	ap	583925	486531	5041	Andhra Pradesh
2020-09-16	ap	592760	497376	5105	Andhra Pradesh
2020-09-17	ap	601462	508088	5177	Andhra Pradesh
2020-09-18	ap	609558	519891	5244	Andhra Pradesh
2020-09-19	ap	617776	530711	5302	Andhra Pradesh
2020-09-20	ap	625514	541319	5359	Andhra Pradesh
2020-09-21	ap	631749	551821	5410	Andhra Pradesh
2020-09-22	ap	639302	562376	5461	Andhra Pradesh
2020-09-23	ap	646530	570667	5506	Andhra Pradesh
2020-09-24	ap	654385	579474	5558	Andhra Pradesh
2020-09-25	ap	661458	588169	5606	Andhra Pradesh
2020-09-26	ap	668751	597294	5663	Andhra Pradesh
2020-09-27	ap	675674	605090	5708	Andhra Pradesh
2020-09-28	ap	681161	612300	5745	Andhra Pradesh
2020-09-29	ap	687351	622136	5780	Andhra Pradesh
2020-09-30	ap	693484	629211	5828	Andhra Pradesh
2020-10-01	ap	700235	636508	5869	Andhra Pradesh
2020-10-02	ap	706790	643993	5900	Andhra Pradesh
2020-10-03	ap	713014	651791	5941	Andhra Pradesh
2020-10-04	ap	719256	658875	5981	Andhra Pradesh
2020-10-05	ap	723512	666433	6019	Andhra Pradesh
2020-10-06	ap	729307	672479	6052	Andhra Pradesh
2020-10-07	ap	734427	678828	6086	Andhra Pradesh
2020-10-08	ap	739719	684930	6128	Andhra Pradesh
2020-10-09	ap	744864	691040	6159	Andhra Pradesh
2020-10-10	ap	750517	697699	6194	Andhra Pradesh
2020-10-11	ap	755727	703208	6224	Andhra Pradesh
2020-10-12	ap	758951	708712	6256	Andhra Pradesh
2020-10-13	ap	763573	714427	6291	Andhra Pradesh
2020-10-14	ap	767465	719477	6319	Andhra Pradesh
2020-10-15	ap	771503	725099	6357	Andhra Pradesh
2020-10-16	ap	775470	730109	6382	Andhra Pradesh
2020-10-17	ap	779146	735638	6406	Andhra Pradesh
2020-10-18	ap	783132	740229	6429	Andhra Pradesh
2020-10-19	ap	786050	744532	6453	Andhra Pradesh
2020-10-20	ap	789553	749676	6481	Andhra Pradesh
2020-10-21	ap	793299	754415	6508	Andhra Pradesh
2020-10-22	ap	796919	758138	6524	Andhra Pradesh
2020-10-23	ap	800684	762419	6544	Andhra Pradesh
2020-10-24	ap	804026	765991	6566	Andhra Pradesh
2020-10-25	ap	807023	769576	6587	Andhra Pradesh
2020-10-26	ap	808924	773548	6606	Andhra Pradesh
2020-10-27	ap	811825	777900	6625	Andhra Pradesh
2020-10-28	ap	814774	781509	6643	Andhra Pradesh
2020-10-29	ap	817679	784752	6659	Andhra Pradesh
2020-10-30	ap	820565	788375	6676	Andhra Pradesh
2020-10-31	ap	823348	792083	6690	Andhra Pradesh
2020-11-01	ap	825966	795592	6706	Andhra Pradesh
2020-11-02	ap	827882	798625	6719	Andhra Pradesh
2020-11-03	ap	830731	802325	6734	Andhra Pradesh
2020-11-04	ap	833208	805026	6744	Andhra Pradesh
2020-11-05	ap	835953	807318	6757	Andhra Pradesh
2020-11-06	ap	838363	809770	6768	Andhra Pradesh
2020-11-07	ap	840730	812517	6779	Andhra Pradesh
2020-11-08	ap	842967	814773	6791	Andhra Pradesh
2020-11-09	ap	844359	816322	6802	Andhra Pradesh
2020-11-10	ap	846245	818473	6814	Andhra Pradesh
2020-11-11	ap	847977	820234	6828	Andhra Pradesh
2020-11-12	ap	849705	822011	6837	Andhra Pradesh
2020-11-13	ap	851298	824189	6847	Andhra Pradesh
2020-11-14	ap	852955	826344	6854	Andhra Pradesh
2020-11-15	ap	854011	828484	6868	Andhra Pradesh
2020-11-16	ap	854764	829991	6881	Andhra Pradesh
2020-11-17	ap	856159	832284	6890	Andhra Pradesh
2020-11-18	ap	857395	833980	6899	Andhra Pradesh
2020-11-19	ap	858711	835801	6910	Andhra Pradesh
2020-11-20	ap	859932	837630	6920	Andhra Pradesh
2020-11-21	ap	861092	839395	6927	Andhra Pradesh
2020-11-22	ap	862213	841026	6938	Andhra Pradesh
2020-11-23	ap	862758	842416	6948	Andhra Pradesh
2020-11-24	ap	863843	843863	6956	Andhra Pradesh
2020-11-25	ap	864674	845039	6962	Andhra Pradesh
2020-11-26	ap	865705	846120	6970	Andhra Pradesh
2020-11-27	ap	866438	847325	6976	Andhra Pradesh
2020-11-28	ap	867063	848511	6981	Andhra Pradesh
2020-11-29	ap	867683	852298	6988	Andhra Pradesh
2020-11-30	ap	868064	853232	6992	Andhra Pradesh
2020-12-01	ap	868749	854326	6996	Andhra Pradesh
2020-12-02	ap	869412	855485	7003	Andhra Pradesh
2020-12-03	ap	870076	856320	7014	Andhra Pradesh
2020-12-04	ap	870675	857233	7020	Andhra Pradesh
2020-12-05	ap	871305	858115	7024	Andhra Pradesh
2020-12-06	ap	871972	859029	7033	Andhra Pradesh
2020-12-07	ap	872288	859624	7038	Andhra Pradesh
2020-12-08	ap	872839	860368	7042	Andhra Pradesh
2020-12-09	ap	873457	861153	7045	Andhra Pradesh
2020-12-10	ap	873995	861711	7047	Andhra Pradesh
2020-12-11	ap	874515	862230	7049	Andhra Pradesh
2020-12-12	ap	875025	862895	7052	Andhra Pradesh
2020-12-13	ap	875531	863508	7057	Andhra Pradesh
2020-12-14	ap	875836	864049	7059	Andhra Pradesh
2020-12-15	ap	876336	864612	7064	Andhra Pradesh
2020-12-16	ap	876814	865327	7067	Andhra Pradesh
2020-12-17	ap	877348	865825	7069	Andhra Pradesh
2020-12-18	ap	877806	866359	7070	Andhra Pradesh
2020-12-19	ap	878285	866856	7074	Andhra Pradesh
2020-12-20	ap	878723	867445	7076	Andhra Pradesh
2020-12-21	ap	878937	867867	7078	Andhra Pradesh
2020-12-22	ap	879339	868279	7082	Andhra Pradesh
2020-12-23	ap	879718	868769	7085	Andhra Pradesh
2020-12-24	ap	880075	869124	7089	Andhra Pradesh
2020-12-25	ap	880430	869478	7091	Andhra Pradesh
2020-12-26	ap	880712	869920	7092	Andhra Pradesh
2020-12-27	ap	881061	870342	7094	Andhra Pradesh
2020-12-28	ap	881273	870752	7098	Andhra Pradesh
2020-12-29	ap	881599	871116	7100	Andhra Pradesh
2020-12-30	ap	881948	871588	7104	Andhra Pradesh
2020-12-31	ap	882286	871916	7108	Andhra Pradesh
2021-01-01	ap	882612	872266	7108	Andhra Pradesh
2021-01-02	ap	882850	872545	7111	Andhra Pradesh
2021-01-03	ap	883082	872897	7115	Andhra Pradesh
2021-01-04	ap	883210	873149	7118	Andhra Pradesh
2021-01-05	ap	883587	873427	7122	Andhra Pradesh
2021-01-06	ap	883876	873855	7125	Andhra Pradesh
2021-01-07	ap	884171	874223	7126	Andhra Pradesh
2021-01-08	ap	884490	874531	7127	Andhra Pradesh
2021-01-09	ap	884689	874954	7128	Andhra Pradesh
2021-01-10	ap	884916	875243	7129	Andhra Pradesh
2021-01-11	ap	885037	875456	7131	Andhra Pradesh
2021-01-12	ap	885234	875690	7133	Andhra Pradesh
2021-01-13	ap	885437	875921	7134	Andhra Pradesh
2021-01-14	ap	885616	876140	7138	Andhra Pradesh
2021-01-15	ap	885710	876372	7139	Andhra Pradesh
2021-01-16	ap	885824	876698	7139	Andhra Pradesh
2021-01-17	ap	885985	876949	7140	Andhra Pradesh
2021-01-18	ap	886066	877212	7141	Andhra Pradesh
2021-01-19	ap	886245	877443	7142	Andhra Pradesh
2021-01-20	ap	886418	877639	7142	Andhra Pradesh
2021-01-21	ap	886557	877893	7142	Andhra Pradesh
2021-01-22	ap	886694	878060	7146	Andhra Pradesh
2021-01-23	ap	886852	878232	7147	Andhra Pradesh
2021-01-24	ap	887010	878387	7147	Andhra Pradesh
2021-01-25	ap	887066	878528	7149	Andhra Pradesh
2021-01-26	ap	887238	878731	7150	Andhra Pradesh
2021-01-27	ap	887349	878828	7152	Andhra Pradesh
2021-01-28	ap	887466	878956	7152	Andhra Pradesh
2021-01-29	ap	887591	879131	7152	Andhra Pradesh
2021-01-30	ap	887720	879278	7153	Andhra Pradesh
2021-01-31	ap	887836	879405	7153	Andhra Pradesh
2021-02-01	ap	887900	879504	7154	Andhra Pradesh
2021-02-02	ap	888004	879651	7156	Andhra Pradesh
2021-02-03	ap	888099	879780	7157	Andhra Pradesh
2021-02-04	ap	888178	879867	7157	Andhra Pradesh
2021-02-05	ap	888275	880046	7158	Andhra Pradesh
2021-02-06	ap	888350	880179	7159	Andhra Pradesh
2021-02-07	ap	888423	880261	7159	Andhra Pradesh
2021-02-08	ap	888485	880363	7160	Andhra Pradesh
2021-02-09	ap	888555	880478	7160	Andhra Pradesh
2021-02-10	ap	888605	880599	7161	Andhra Pradesh
2021-02-11	ap	888692	880678	7161	Andhra Pradesh
2021-02-12	ap	888760	880784	7162	Andhra Pradesh
2021-02-13	ap	888814	880855	7162	Andhra Pradesh
2021-02-14	ap	888869	880972	7162	Andhra Pradesh
2021-02-15	ap	888899	881041	7163	Andhra Pradesh
2021-02-16	ap	888959	881181	7163	Andhra Pradesh
2021-02-17	ap	889010	881238	7165	Andhra Pradesh
2021-02-18	ap	889077	881292	7166	Andhra Pradesh
2021-02-19	ap	889156	881369	7167	Andhra Pradesh
2021-02-20	ap	889210	881439	7167	Andhra Pradesh
2021-02-21	ap	889298	881511	7167	Andhra Pradesh
2021-02-22	ap	889339	881582	7167	Andhra Pradesh
2021-02-23	ap	889409	881666	7168	Andhra Pradesh
2021-02-24	ap	889503	881732	7168	Andhra Pradesh
2021-02-25	ap	889585	881806	7168	Andhra Pradesh
2021-02-26	ap	889681	881877	7169	Andhra Pradesh
2021-02-27	ap	889799	881963	7169	Andhra Pradesh
2021-02-28	ap	889916	882029	7169	Andhra Pradesh
2021-03-01	ap	889974	882080	7169	Andhra Pradesh
2021-03-02	ap	890080	882137	7169	Andhra Pradesh
2021-03-03	ap	890215	882219	7170	Andhra Pradesh
2021-03-04	ap	890317	882275	7171	Andhra Pradesh
2021-03-05	ap	890441	882369	7172	Andhra Pradesh
2021-03-06	ap	890556	882462	7173	Andhra Pradesh
2021-03-07	ap	890692	882520	7174	Andhra Pradesh
2021-03-08	ap	890766	882581	7176	Andhra Pradesh
2021-03-09	ap	890884	882670	7176	Andhra Pradesh
2021-03-10	ap	891004	882763	7177	Andhra Pradesh
2021-03-11	ap	891178	882841	7179	Andhra Pradesh
2021-03-12	ap	891388	882981	7180	Andhra Pradesh
2021-03-13	ap	891563	883113	7182	Andhra Pradesh
2021-03-14	ap	891861	883277	7184	Andhra Pradesh
2021-03-15	ap	892008	883380	7185	Andhra Pradesh
2021-03-16	ap	892269	883505	7185	Andhra Pradesh
2021-03-17	ap	892522	883642	7186	Andhra Pradesh
2021-03-18	ap	892740	883759	7186	Andhra Pradesh
2021-03-19	ap	892986	883890	7187	Andhra Pradesh
2021-03-20	ap	893366	884094	7189	Andhra Pradesh
2021-03-21	ap	893734	884357	7189	Andhra Pradesh
2021-03-22	ap	894044	884471	7191	Andhra Pradesh
2021-03-23	ap	894536	884727	7193	Andhra Pradesh
2021-03-24	ap	895121	884978	7197	Andhra Pradesh
2021-03-25	ap	895879	885209	7201	Andhra Pradesh
2021-03-26	ap	896863	885515	7203	Andhra Pradesh
2021-03-27	ap	897810	885892	7203	Andhra Pradesh
2021-03-28	ap	898815	886216	7205	Andhra Pradesh
2021-03-29	ap	899812	886498	7210	Andhra Pradesh
2021-03-30	ap	900805	886978	7213	Andhra Pradesh
2021-03-31	ap	901989	887434	7217	Andhra Pradesh
2021-04-01	ap	903260	887898	7220	Andhra Pradesh
2021-04-02	ap	904548	888508	7225	Andhra Pradesh
2021-04-03	ap	905946	889295	7234	Andhra Pradesh
2021-04-04	ap	907676	890137	7239	Andhra Pradesh
2021-04-05	ap	909002	891048	7244	Andhra Pradesh
2021-04-06	ap	910943	891883	7251	Andhra Pradesh
2021-04-07	ap	913274	892736	7262	Andhra Pradesh
2021-04-08	ap	915832	893651	7268	Andhra Pradesh
2021-04-09	ap	918597	894896	7279	Andhra Pradesh
2021-04-10	ap	921906	895949	7291	Andhra Pradesh
2021-04-11	ap	925401	897147	7300	Andhra Pradesh
2021-04-12	ap	928664	898238	7311	Andhra Pradesh
2021-04-13	ap	932892	899721	7321	Andhra Pradesh
2021-04-14	ap	937049	901327	7339	Andhra Pradesh
2021-04-15	ap	942135	903072	7353	Andhra Pradesh
2021-04-16	ap	948231	905266	7373	Andhra Pradesh
2021-04-17	ap	955455	907598	7388	Andhra Pradesh
2021-04-18	ap	962037	909941	7410	Andhra Pradesh
2021-04-19	ap	968000	912510	7437	Andhra Pradesh
2021-04-20	ap	976987	915626	7472	Andhra Pradesh
2021-04-21	ap	986703	918985	7510	Andhra Pradesh
2021-04-22	ap	997462	922977	7541	Andhra Pradesh
2021-04-23	ap	1009228	927418	7579	Andhra Pradesh
2021-04-24	ap	1020926	931839	7616	Andhra Pradesh
2021-04-25	ap	1033560	936143	7685	Andhra Pradesh
2021-04-26	ap	1043441	940574	7736	Andhra Pradesh
2021-04-27	ap	1054875	947629	7800	Andhra Pradesh
2020-03-15	ar	0	0	0	Arunachal Pradesh
2020-03-16	ar	0	0	0	Arunachal Pradesh
2020-03-17	ar	0	0	0	Arunachal Pradesh
2020-03-18	ar	0	0	0	Arunachal Pradesh
2020-03-19	ar	0	0	0	Arunachal Pradesh
2020-03-20	ar	0	0	0	Arunachal Pradesh
2020-03-21	ar	0	0	0	Arunachal Pradesh
2020-03-22	ar	0	0	0	Arunachal Pradesh
2020-03-23	ar	0	0	0	Arunachal Pradesh
2020-03-24	ar	0	0	0	Arunachal Pradesh
2020-03-25	ar	0	0	0	Arunachal Pradesh
2020-03-26	ar	0	0	0	Arunachal Pradesh
2020-03-27	ar	0	0	0	Arunachal Pradesh
2020-03-28	ar	0	0	0	Arunachal Pradesh
2020-03-29	ar	0	0	0	Arunachal Pradesh
2020-03-30	ar	0	0	0	Arunachal Pradesh
2020-03-31	ar	0	0	0	Arunachal Pradesh
2020-04-01	ar	0	0	0	Arunachal Pradesh
2020-04-02	ar	1	0	0	Arunachal Pradesh
2020-04-03	ar	1	0	0	Arunachal Pradesh
2020-04-04	ar	1	0	0	Arunachal Pradesh
2020-04-05	ar	1	0	0	Arunachal Pradesh
2020-04-06	ar	1	0	0	Arunachal Pradesh
2020-04-07	ar	1	0	0	Arunachal Pradesh
2020-04-08	ar	1	0	0	Arunachal Pradesh
2020-04-09	ar	1	0	0	Arunachal Pradesh
2020-04-10	ar	1	0	0	Arunachal Pradesh
2020-04-11	ar	1	0	0	Arunachal Pradesh
2020-04-12	ar	1	0	0	Arunachal Pradesh
2020-04-13	ar	1	0	0	Arunachal Pradesh
2020-04-14	ar	1	0	0	Arunachal Pradesh
2020-04-15	ar	1	1	0	Arunachal Pradesh
2020-04-16	ar	1	1	0	Arunachal Pradesh
2020-04-17	ar	1	1	0	Arunachal Pradesh
2020-04-18	ar	1	1	0	Arunachal Pradesh
2020-04-19	ar	1	1	0	Arunachal Pradesh
2020-04-20	ar	1	1	0	Arunachal Pradesh
2020-04-21	ar	1	1	0	Arunachal Pradesh
2020-04-22	ar	1	1	0	Arunachal Pradesh
2020-04-23	ar	1	1	0	Arunachal Pradesh
2020-04-24	ar	1	1	0	Arunachal Pradesh
2020-04-25	ar	1	1	0	Arunachal Pradesh
2020-04-26	ar	1	1	0	Arunachal Pradesh
2020-04-27	ar	1	1	0	Arunachal Pradesh
2020-04-28	ar	1	1	0	Arunachal Pradesh
2020-04-29	ar	1	1	0	Arunachal Pradesh
2020-04-30	ar	1	1	0	Arunachal Pradesh
2020-05-01	ar	1	1	0	Arunachal Pradesh
2020-05-02	ar	1	1	0	Arunachal Pradesh
2020-05-03	ar	1	1	0	Arunachal Pradesh
2020-05-04	ar	1	1	0	Arunachal Pradesh
2020-05-05	ar	1	1	0	Arunachal Pradesh
2020-05-06	ar	1	1	0	Arunachal Pradesh
2020-05-07	ar	1	1	0	Arunachal Pradesh
2020-05-08	ar	1	1	0	Arunachal Pradesh
2020-05-09	ar	1	1	0	Arunachal Pradesh
2020-05-10	ar	1	1	0	Arunachal Pradesh
2020-05-11	ar	1	1	0	Arunachal Pradesh
2020-05-12	ar	1	1	0	Arunachal Pradesh
2020-05-13	ar	1	1	0	Arunachal Pradesh
2020-05-14	ar	1	1	0	Arunachal Pradesh
2020-05-15	ar	1	1	0	Arunachal Pradesh
2020-05-16	ar	1	1	0	Arunachal Pradesh
2020-05-17	ar	1	1	0	Arunachal Pradesh
2020-05-18	ar	1	1	0	Arunachal Pradesh
2020-05-19	ar	1	1	0	Arunachal Pradesh
2020-05-20	ar	1	1	0	Arunachal Pradesh
2020-05-21	ar	1	1	0	Arunachal Pradesh
2020-05-22	ar	1	1	0	Arunachal Pradesh
2020-05-23	ar	1	1	0	Arunachal Pradesh
2020-05-24	ar	2	1	0	Arunachal Pradesh
2020-05-25	ar	2	1	0	Arunachal Pradesh
2020-05-26	ar	2	1	0	Arunachal Pradesh
2020-05-27	ar	2	1	0	Arunachal Pradesh
2020-05-28	ar	3	1	0	Arunachal Pradesh
2020-05-29	ar	3	1	0	Arunachal Pradesh
2020-05-30	ar	4	1	0	Arunachal Pradesh
2020-05-31	ar	4	1	0	Arunachal Pradesh
2020-06-01	ar	22	1	0	Arunachal Pradesh
2020-06-02	ar	24	1	0	Arunachal Pradesh
2020-06-03	ar	34	1	0	Arunachal Pradesh
2020-06-04	ar	39	1	0	Arunachal Pradesh
2020-06-05	ar	43	1	0	Arunachal Pradesh
2020-06-06	ar	45	1	0	Arunachal Pradesh
2020-06-07	ar	48	1	0	Arunachal Pradesh
2020-06-08	ar	54	1	0	Arunachal Pradesh
2020-06-09	ar	54	2	0	Arunachal Pradesh
2020-06-10	ar	58	4	0	Arunachal Pradesh
2020-06-11	ar	64	4	0	Arunachal Pradesh
2020-06-12	ar	83	4	0	Arunachal Pradesh
2020-06-13	ar	88	6	0	Arunachal Pradesh
2020-06-14	ar	91	7	0	Arunachal Pradesh
2020-06-15	ar	95	7	0	Arunachal Pradesh
2020-06-16	ar	99	7	0	Arunachal Pradesh
2020-06-17	ar	103	10	0	Arunachal Pradesh
2020-06-18	ar	103	11	0	Arunachal Pradesh
2020-06-19	ar	135	14	0	Arunachal Pradesh
2020-06-20	ar	135	15	0	Arunachal Pradesh
2020-06-21	ar	139	21	0	Arunachal Pradesh
2020-06-22	ar	148	22	0	Arunachal Pradesh
2020-06-23	ar	158	38	0	Arunachal Pradesh
2020-06-24	ar	160	38	1	Arunachal Pradesh
2020-06-25	ar	172	42	1	Arunachal Pradesh
2020-06-26	ar	174	49	1	Arunachal Pradesh
2020-06-27	ar	177	54	1	Arunachal Pradesh
2020-06-28	ar	182	60	1	Arunachal Pradesh
2020-06-29	ar	187	61	1	Arunachal Pradesh
2020-06-30	ar	191	62	1	Arunachal Pradesh
2020-07-01	ar	195	66	1	Arunachal Pradesh
2020-07-02	ar	232	71	1	Arunachal Pradesh
2020-07-03	ar	252	75	1	Arunachal Pradesh
2020-07-04	ar	259	76	1	Arunachal Pradesh
2020-07-05	ar	269	78	1	Arunachal Pradesh
2020-07-06	ar	270	92	2	Arunachal Pradesh
2020-07-07	ar	276	105	2	Arunachal Pradesh
2020-07-08	ar	287	109	2	Arunachal Pradesh
